problem_id,condition,layer,metric,value
4,cot,15,commitment_sharpness,1.267578125
4,cot,16,commitment_sharpness,1.3046875
4,cot,17,commitment_sharpness,1.2333984375
4,cot,18,commitment_sharpness,1.2607421875
4,cot,19,commitment_sharpness,1.2900390625
4,cot,20,commitment_sharpness,1.333984375
4,cot,21,commitment_sharpness,1.2314453125
4,cot,22,commitment_sharpness,1.2431640625
4,cot,23,commitment_sharpness,1.2646484375
4,cot,24,commitment_sharpness,
4,direct,0,next_layer_corr,-0.007358005196697343
4,direct,1,next_layer_corr,0.7978129795034298
4,direct,2,next_layer_corr,0.866361035174478
4,direct,3,next_layer_corr,0.8687580974794162
4,direct,4,next_layer_corr,0.8591106415665428
4,direct,5,next_layer_corr,0.854115439473131
4,direct,6,next_layer_corr,0.879371170177343
4,direct,7,next_layer_corr,0.890158404690757
4,direct,8,next_layer_corr,0.903939259311555
4,direct,9,next_layer_corr,0.9185214623111595
4,direct,10,next_layer_corr,0.9247023001301162
4,direct,11,next_layer_corr,0.911490940804226
4,direct,12,next_layer_corr,0.9278874672580131
4,direct,13,next_layer_corr,0.9163449031739699
4,direct,14,next_layer_corr,0.8743317808337417
4,direct,15,next_layer_corr,0.8843155583726964
4,direct,16,next_layer_corr,0.7931372860582143
4,direct,17,next_layer_corr,0.9046496230457804
4,direct,18,next_layer_corr,0.9249480640344432
4,direct,19,next_layer_corr,0.9111260325521218
4,direct,20,next_layer_corr,0.9115527829070198
4,direct,21,next_layer_corr,0.9335278091009775
4,direct,22,next_layer_corr,0.9381969783945626
4,direct,23,next_layer_corr,0.3272427505473658
4,direct,0,trajectory_curvature,2.646484375
4,direct,1,trajectory_curvature,2.58203125
4,direct,2,trajectory_curvature,2.576171875
4,direct,3,trajectory_curvature,2.5703125
4,direct,4,trajectory_curvature,2.560546875
4,direct,5,trajectory_curvature,2.556640625
4,direct,6,trajectory_curvature,2.548828125
4,direct,7,trajectory_curvature,2.5390625
4,direct,8,trajectory_curvature,2.529296875
4,direct,9,trajectory_curvature,2.521484375
4,direct,10,trajectory_curvature,2.517578125
4,direct,11,trajectory_curvature,2.51171875
4,direct,12,trajectory_curvature,2.5078125
4,direct,13,trajectory_curvature,2.501953125
4,direct,14,trajectory_curvature,2.498046875
4,direct,15,trajectory_curvature,2.494140625
4,direct,16,trajectory_curvature,2.490234375
4,direct,17,trajectory_curvature,2.490234375
4,direct,18,trajectory_curvature,2.498046875
4,direct,19,trajectory_curvature,2.498046875
4,direct,20,trajectory_curvature,2.50390625
4,direct,21,trajectory_curvature,2.509765625
4,direct,22,trajectory_curvature,2.509765625
4,direct,23,trajectory_curvature,2.517578125
4,direct,24,trajectory_curvature,
4,direct,0,commitment_sharpness,1.265625
4,direct,1,commitment_sharpness,1.2548828125
4,direct,2,commitment_sharpness,1.2568359375
4,direct,3,commitment_sharpness,1.2626953125
4,direct,4,commitment_sharpness,1.220703125
4,direct,5,commitment_sharpness,1.248046875
4,direct,6,commitment_sharpness,1.2509765625
4,direct,7,commitment_sharpness,1.2978515625
4,direct,8,commitment_sharpness,1.3681640625
4,direct,9,commitment_sharpness,1.3505859375
4,direct,10,commitment_sharpness,1.29296875
4,direct,11,commitment_sharpness,1.3134765625
4,direct,12,commitment_sharpness,1.287109375
4,direct,13,commitment_sharpness,1.3330078125
4,direct,14,commitment_sharpness,1.322265625
4,direct,15,commitment_sharpness,1.4228515625
4,direct,16,commitment_sharpness,1.4013671875
4,direct,17,commitment_sharpness,1.3212890625
4,direct,18,commitment_sharpness,1.2470703125
4,direct,19,commitment_sharpness,1.29296875
4,direct,20,commitment_sharpness,1.4560546875
4,direct,21,commitment_sharpness,1.5966796875
4,direct,22,commitment_sharpness,1.916015625
4,direct,23,commitment_sharpness,1.92578125
4,direct,24,commitment_sharpness,1.505859375
50,cot,0,next_layer_corr,0.01189304276742025
50,cot,1,next_layer_corr,0.8097000971178013
50,cot,2,next_layer_corr,0.8642662178496154
50,cot,3,next_layer_corr,0.8690605137127996
50,cot,4,next_layer_corr,0.8565827456248172
50,cot,5,next_layer_corr,0.8594097932391876
50,cot,6,next_layer_corr,0.8745485488374426
50,cot,7,next_layer_corr,0.8917213747983301
50,cot,8,next_layer_corr,0.8994215972317353
50,cot,9,next_layer_corr,0.9215603046497725
50,cot,10,next_layer_corr,0.9330333291285314
50,cot,11,next_layer_corr,0.9184443014597893
50,cot,12,next_layer_corr,0.9382588967301775
50,cot,13,next_layer_corr,0.9318264407741317
50,cot,14,next_layer_corr,0.9060882263008617
50,cot,15,next_layer_corr,0.904180163437402
50,cot,16,next_layer_corr,0.8788946412805678
50,cot,17,next_layer_corr,0.9294927235906244
50,cot,18,next_layer_corr,0.9523887250248978
50,cot,19,next_layer_corr,0.9427617017777941
50,cot,20,next_layer_corr,0.9325834888157628
50,cot,21,next_layer_corr,0.9516822997482483
50,cot,22,next_layer_corr,0.9505726194940833
50,cot,23,next_layer_corr,0.36108856397967964
50,cot,0,trajectory_curvature,2.6171875
50,cot,1,trajectory_curvature,2.595703125
50,cot,2,trajectory_curvature,2.583984375
50,cot,3,trajectory_curvature,2.564453125
50,cot,4,trajectory_curvature,2.556640625
50,cot,5,trajectory_curvature,2.552734375
50,cot,6,trajectory_curvature,2.546875
50,cot,7,trajectory_curvature,2.54296875
50,cot,8,trajectory_curvature,2.5390625
50,cot,9,trajectory_curvature,2.53515625
50,cot,10,trajectory_curvature,2.537109375
50,cot,11,trajectory_curvature,2.533203125
50,cot,12,trajectory_curvature,2.53125
50,cot,13,trajectory_curvature,2.529296875
50,cot,14,trajectory_curvature,2.525390625
50,cot,15,trajectory_curvature,2.525390625
50,cot,16,trajectory_curvature,2.5234375
50,cot,17,trajectory_curvature,2.529296875
50,cot,18,trajectory_curvature,2.53125
50,cot,19,trajectory_curvature,2.53125
50,cot,20,trajectory_curvature,2.533203125
50,cot,21,trajectory_curvature,2.533203125
50,cot,22,trajectory_curvature,2.53515625
50,cot,23,trajectory_curvature,2.5390625
50,cot,24,trajectory_curvature,
50,cot,0,commitment_sharpness,1.388671875
50,cot,1,commitment_sharpness,1.3857421875
50,cot,2,commitment_sharpness,1.2177734375
50,cot,3,commitment_sharpness,1.2177734375
50,cot,4,commitment_sharpness,1.29296875
50,cot,5,commitment_sharpness,1.2802734375
50,cot,6,commitment_sharpness,1.3447265625
50,cot,7,commitment_sharpness,1.3583984375
50,cot,8,commitment_sharpness,1.3125
50,cot,9,commitment_sharpness,1.251953125
50,cot,10,commitment_sharpness,1.23828125
50,cot,11,commitment_sharpness,1.255859375
50,cot,12,commitment_sharpness,1.265625
50,cot,13,commitment_sharpness,1.2490234375
50,cot,14,commitment_sharpness,1.279296875
50,cot,15,commitment_sharpness,1.2490234375
50,cot,16,commitment_sharpness,1.2744140625
50,cot,17,commitment_sharpness,1.2900390625
50,cot,18,commitment_sharpness,1.279296875
50,cot,19,commitment_sharpness,1.2861328125
50,cot,20,commitment_sharpness,1.3173828125
50,cot,21,commitment_sharpness,1.2509765625
50,cot,22,commitment_sharpness,1.251953125
50,cot,23,commitment_sharpness,1.2392578125
50,cot,24,commitment_sharpness,
50,direct,0,next_layer_corr,-0.009277313893005717
50,direct,1,next_layer_corr,0.8215040658608798
50,direct,2,next_layer_corr,0.8366967980794485
50,direct,3,next_layer_corr,0.8658986589839246
50,direct,4,next_layer_corr,0.8295017431730023
50,direct,5,next_layer_corr,0.8602185459457019
50,direct,6,next_layer_corr,0.8901852271762323
50,direct,7,next_layer_corr,0.9103752597433843
50,direct,8,next_layer_corr,0.9140878446748975
50,direct,9,next_layer_corr,0.9227415719031525
50,direct,10,next_layer_corr,0.9189544220343232
50,direct,11,next_layer_corr,0.9240834463949851
50,direct,12,next_layer_corr,0.9326433484615982
50,direct,13,next_layer_corr,0.9248289963631612
50,direct,14,next_layer_corr,0.8468983285236128
50,direct,15,next_layer_corr,0.8524046598750504
50,direct,16,next_layer_corr,0.8013768342588006
50,direct,17,next_layer_corr,0.8654563809400242
50,direct,18,next_layer_corr,0.8600738340755504
50,direct,19,next_layer_corr,0.870137697399825
50,direct,20,next_layer_corr,0.9023229579460267
50,direct,21,next_layer_corr,0.9069177415085503
50,direct,22,next_layer_corr,0.9230449267395681
50,direct,23,next_layer_corr,0.2831845399617469
50,direct,0,trajectory_curvature,2.60546875
50,direct,1,trajectory_curvature,2.55859375
50,direct,2,trajectory_curvature,2.53515625
50,direct,3,trajectory_curvature,2.501953125
50,direct,4,trajectory_curvature,2.49609375
50,direct,5,trajectory_curvature,2.48828125
50,direct,6,trajectory_curvature,2.517578125
50,direct,7,trajectory_curvature,2.51953125
50,direct,8,trajectory_curvature,2.515625
50,direct,9,trajectory_curvature,2.509765625
50,direct,10,trajectory_curvature,2.517578125
50,direct,11,trajectory_curvature,2.51171875
50,direct,12,trajectory_curvature,2.517578125
50,direct,13,trajectory_curvature,2.515625
50,direct,14,trajectory_curvature,2.50390625
50,direct,15,trajectory_curvature,2.48046875
50,direct,16,trajectory_curvature,2.51953125
50,direct,17,trajectory_curvature,2.51171875
50,direct,18,trajectory_curvature,2.5546875
50,direct,19,trajectory_curvature,2.546875
50,direct,20,trajectory_curvature,2.58984375
50,direct,21,trajectory_curvature,2.59765625
50,direct,22,trajectory_curvature,2.609375
50,direct,23,trajectory_curvature,2.615234375
50,direct,24,trajectory_curvature,2.474609375
50,direct,0,commitment_sharpness,1.2802734375
50,direct,1,commitment_sharpness,1.046875
50,direct,2,commitment_sharpness,1.0439453125
50,direct,3,commitment_sharpness,1.1435546875
50,direct,4,commitment_sharpness,1.06640625
50,direct,5,commitment_sharpness,1.0595703125
50,direct,6,commitment_sharpness,1.0791015625
50,direct,7,commitment_sharpness,1.0517578125
50,direct,8,commitment_sharpness,1.07421875
50,direct,9,commitment_sharpness,1.060546875
50,direct,10,commitment_sharpness,1.0703125
50,direct,11,commitment_sharpness,1.0693359375
50,direct,12,commitment_sharpness,1.0966796875
50,direct,13,commitment_sharpness,1.091796875
50,direct,14,commitment_sharpness,1.078125
50,direct,15,commitment_sharpness,1.0498046875
50,direct,16,commitment_sharpness,1.103515625
50,direct,17,commitment_sharpness,1.2353515625
50,direct,18,commitment_sharpness,1.3671875
50,direct,19,commitment_sharpness,1.4072265625
50,direct,20,commitment_sharpness,1.3603515625
50,direct,21,commitment_sharpness,1.361328125
50,direct,22,commitment_sharpness,1.4375
50,direct,23,commitment_sharpness,1.4345703125
50,direct,24,commitment_sharpness,1.2783203125
51,cot,0,next_layer_corr,0.009621658510342614
51,cot,1,next_layer_corr,0.8051110559178256
51,cot,2,next_layer_corr,0.8626428634218976
51,cot,3,next_layer_corr,0.8613562993329208
51,cot,4,next_layer_corr,0.8518152585145521
51,cot,5,next_layer_corr,0.8566999403653753
51,cot,6,next_layer_corr,0.8711861710510441
51,cot,7,next_layer_corr,0.8879198248260837
51,cot,8,next_layer_corr,0.8985844538005333
51,cot,9,next_layer_corr,0.922471710359209
51,cot,10,next_layer_corr,0.9331986836048531
51,cot,11,next_layer_corr,0.9180741717448728
51,cot,12,next_layer_corr,0.9367642084689798
51,cot,13,next_layer_corr,0.9327677074525813
51,cot,14,next_layer_corr,0.904270981847742
51,cot,15,next_layer_corr,0.9025618616537779
51,cot,16,next_layer_corr,0.8775346482943629
51,cot,17,next_layer_corr,0.9269158319973195
51,cot,18,next_layer_corr,0.9466793019438912
51,cot,19,next_layer_corr,0.9373979405553347
51,cot,20,next_layer_corr,0.9306646674899429
51,cot,21,next_layer_corr,0.9471742696906184
51,cot,22,next_layer_corr,0.9498121560794356
51,cot,23,next_layer_corr,0.37717121961984784
51,cot,0,trajectory_curvature,2.62109375
51,cot,1,trajectory_curvature,2.60546875
51,cot,2,trajectory_curvature,2.591796875
51,cot,3,trajectory_curvature,2.572265625
51,cot,4,trajectory_curvature,2.564453125
51,cot,5,trajectory_curvature,2.55859375
51,cot,6,trajectory_curvature,2.552734375
51,cot,7,trajectory_curvature,2.546875
51,cot,8,trajectory_curvature,2.544921875
51,cot,9,trajectory_curvature,2.541015625
51,cot,10,trajectory_curvature,2.54296875
51,cot,11,trajectory_curvature,2.5390625
51,cot,12,trajectory_curvature,2.5390625
51,cot,13,trajectory_curvature,2.53515625
51,cot,14,trajectory_curvature,2.53515625
51,cot,15,trajectory_curvature,2.537109375
51,cot,16,trajectory_curvature,2.53515625
51,cot,17,trajectory_curvature,2.53515625
51,cot,18,trajectory_curvature,2.5390625
51,cot,19,trajectory_curvature,2.537109375
51,cot,20,trajectory_curvature,2.5390625
51,cot,21,trajectory_curvature,2.544921875
51,cot,22,trajectory_curvature,2.544921875
51,cot,23,trajectory_curvature,2.55078125
51,cot,24,trajectory_curvature,
51,cot,0,commitment_sharpness,1.40234375
51,cot,1,commitment_sharpness,1.3974609375
51,cot,2,commitment_sharpness,1.216796875
51,cot,3,commitment_sharpness,1.216796875
51,cot,4,commitment_sharpness,1.271484375
51,cot,5,commitment_sharpness,1.267578125
51,cot,6,commitment_sharpness,1.337890625
51,cot,7,commitment_sharpness,1.3525390625
51,cot,8,commitment_sharpness,1.302734375
51,cot,9,commitment_sharpness,1.271484375
51,cot,10,commitment_sharpness,1.2841796875
51,cot,11,commitment_sharpness,1.2646484375
51,cot,12,commitment_sharpness,1.3193359375
51,cot,13,commitment_sharpness,1.328125
51,cot,14,commitment_sharpness,1.28125
51,cot,15,commitment_sharpness,1.2900390625
51,cot,16,commitment_sharpness,1.2900390625
51,cot,17,commitment_sharpness,1.263671875
51,cot,18,commitment_sharpness,1.25390625
51,cot,19,commitment_sharpness,1.44140625
51,cot,20,commitment_sharpness,1.2822265625
51,cot,21,commitment_sharpness,1.2431640625
51,cot,22,commitment_sharpness,1.43359375
51,cot,23,commitment_sharpness,1.326171875
51,cot,24,commitment_sharpness,
51,direct,0,next_layer_corr,-0.010263959151221164
51,direct,1,next_layer_corr,0.7945807631824314
51,direct,2,next_layer_corr,0.8572471236851683
51,direct,3,next_layer_corr,0.8643922263212611
51,direct,4,next_layer_corr,0.8588743923880524
51,direct,5,next_layer_corr,0.8557453558072524
51,direct,6,next_layer_corr,0.8827177639174704
51,direct,7,next_layer_corr,0.8942183901830839
51,direct,8,next_layer_corr,0.9023955544521517
51,direct,9,next_layer_corr,0.920357118023581
51,direct,10,next_layer_corr,0.9271262169966233
51,direct,11,next_layer_corr,0.9113382247559282
51,direct,12,next_layer_corr,0.9289054552780507
51,direct,13,next_layer_corr,0.9188440322002469
51,direct,14,next_layer_corr,0.8743673210311065
51,direct,15,next_layer_corr,0.880135931400363
51,direct,16,next_layer_corr,0.7887839592689957
51,direct,17,next_layer_corr,0.9007097834041006
51,direct,18,next_layer_corr,0.9170783003435934
51,direct,19,next_layer_corr,0.9097908501831663
51,direct,20,next_layer_corr,0.9172329341585121
51,direct,21,next_layer_corr,0.9369163223558998
51,direct,22,next_layer_corr,0.940769425844653
51,direct,23,next_layer_corr,0.32943072069778995
51,direct,0,trajectory_curvature,2.703125
51,direct,1,trajectory_curvature,2.57421875
51,direct,2,trajectory_curvature,2.57421875
51,direct,3,trajectory_curvature,2.5625
51,direct,4,trajectory_curvature,2.552734375
51,direct,5,trajectory_curvature,2.548828125
51,direct,6,trajectory_curvature,2.541015625
51,direct,7,trajectory_curvature,2.53125
51,direct,8,trajectory_curvature,2.52734375
51,direct,9,trajectory_curvature,2.51953125
51,direct,10,trajectory_curvature,2.51953125
51,direct,11,trajectory_curvature,2.513671875
51,direct,12,trajectory_curvature,2.509765625
51,direct,13,trajectory_curvature,2.50390625
51,direct,14,trajectory_curvature,2.498046875
51,direct,15,trajectory_curvature,2.49609375
51,direct,16,trajectory_curvature,2.48828125
51,direct,17,trajectory_curvature,2.478515625
51,direct,18,trajectory_curvature,2.490234375
51,direct,19,trajectory_curvature,2.4921875
51,direct,20,trajectory_curvature,2.501953125
51,direct,21,trajectory_curvature,2.509765625
51,direct,22,trajectory_curvature,2.5078125
51,direct,23,trajectory_curvature,2.517578125
51,direct,24,trajectory_curvature,
51,direct,0,commitment_sharpness,1.2919921875
51,direct,1,commitment_sharpness,1.2919921875
51,direct,2,commitment_sharpness,1.23828125
51,direct,3,commitment_sharpness,1.2412109375
51,direct,4,commitment_sharpness,1.302734375
51,direct,5,commitment_sharpness,1.31640625
51,direct,6,commitment_sharpness,1.3037109375
51,direct,7,commitment_sharpness,1.30859375
51,direct,8,commitment_sharpness,1.380859375
51,direct,9,commitment_sharpness,1.3564453125
51,direct,10,commitment_sharpness,1.3447265625
51,direct,11,commitment_sharpness,1.3642578125
51,direct,12,commitment_sharpness,1.3447265625
51,direct,13,commitment_sharpness,1.373046875
51,direct,14,commitment_sharpness,1.3427734375
51,direct,15,commitment_sharpness,1.33984375
51,direct,16,commitment_sharpness,1.26953125
51,direct,17,commitment_sharpness,1.1767578125
51,direct,18,commitment_sharpness,1.4013671875
51,direct,19,commitment_sharpness,1.3974609375
51,direct,20,commitment_sharpness,1.4775390625
51,direct,21,commitment_sharpness,1.5947265625
51,direct,22,commitment_sharpness,1.671875
51,direct,23,commitment_sharpness,1.7138671875
51,direct,24,commitment_sharpness,1.517578125
52,cot,0,next_layer_corr,0.0058834764000176305
52,cot,1,next_layer_corr,0.7979311709480428
52,cot,2,next_layer_corr,0.8671008629969121
52,cot,3,next_layer_corr,0.860740771177001
52,cot,4,next_layer_corr,0.8598490254950875
52,cot,5,next_layer_corr,0.86211472211194
52,cot,6,next_layer_corr,0.8767937010533353
52,cot,7,next_layer_corr,0.8904273639466989
52,cot,8,next_layer_corr,0.9063781665638491
52,cot,9,next_layer_corr,0.9247891598098505
52,cot,10,next_layer_corr,0.9329351357203894
52,cot,11,next_layer_corr,0.9285974020016289
52,cot,12,next_layer_corr,0.9410281776353585
52,cot,13,next_layer_corr,0.9370329282148784
52,cot,14,next_layer_corr,0.9112161878333748
52,cot,15,next_layer_corr,0.9081192730969126
52,cot,16,next_layer_corr,0.8707332775665673
52,cot,17,next_layer_corr,0.9278851435752427
52,cot,18,next_layer_corr,0.9368905195983732
52,cot,19,next_layer_corr,0.9306776267679633
52,cot,20,next_layer_corr,0.9241669918296291
52,cot,21,next_layer_corr,0.9395776850726606
52,cot,22,next_layer_corr,0.940432394570932
52,cot,23,next_layer_corr,0.3932601469576998
52,cot,0,trajectory_curvature,2.6171875
52,cot,1,trajectory_curvature,2.607421875
52,cot,2,trajectory_curvature,2.58984375
52,cot,3,trajectory_curvature,2.568359375
52,cot,4,trajectory_curvature,2.556640625
52,cot,5,trajectory_curvature,2.556640625
52,cot,6,trajectory_curvature,2.552734375
52,cot,7,trajectory_curvature,2.55078125
52,cot,8,trajectory_curvature,2.54296875
52,cot,9,trajectory_curvature,2.541015625
52,cot,10,trajectory_curvature,2.537109375
52,cot,11,trajectory_curvature,2.53515625
52,cot,12,trajectory_curvature,2.53515625
52,cot,13,trajectory_curvature,2.529296875
52,cot,14,trajectory_curvature,2.52734375
52,cot,15,trajectory_curvature,2.529296875
52,cot,16,trajectory_curvature,2.525390625
52,cot,17,trajectory_curvature,2.53125
52,cot,18,trajectory_curvature,2.533203125
52,cot,19,trajectory_curvature,2.529296875
52,cot,20,trajectory_curvature,2.533203125
52,cot,21,trajectory_curvature,2.533203125
52,cot,22,trajectory_curvature,2.5390625
52,cot,23,trajectory_curvature,2.548828125
52,cot,24,trajectory_curvature,
52,cot,0,commitment_sharpness,1.3564453125
52,cot,1,commitment_sharpness,1.2216796875
52,cot,2,commitment_sharpness,1.248046875
52,cot,3,commitment_sharpness,1.333984375
52,cot,4,commitment_sharpness,1.341796875
52,cot,5,commitment_sharpness,1.30078125
52,cot,6,commitment_sharpness,1.33203125
52,cot,7,commitment_sharpness,1.3466796875
52,cot,8,commitment_sharpness,1.3046875
52,cot,9,commitment_sharpness,1.27734375
52,cot,10,commitment_sharpness,1.251953125
52,cot,11,commitment_sharpness,1.2548828125
52,cot,12,commitment_sharpness,1.2724609375
52,cot,13,commitment_sharpness,1.265625
52,cot,14,commitment_sharpness,1.2958984375
52,cot,15,commitment_sharpness,1.25390625
52,cot,16,commitment_sharpness,1.2294921875
52,cot,17,commitment_sharpness,1.208984375
52,cot,18,commitment_sharpness,1.296875
52,cot,19,commitment_sharpness,1.494140625
52,cot,20,commitment_sharpness,1.572265625
52,cot,21,commitment_sharpness,1.5107421875
52,cot,22,commitment_sharpness,1.712890625
52,cot,23,commitment_sharpness,1.73046875
52,cot,24,commitment_sharpness,
52,direct,0,next_layer_corr,-0.0012247905127881684
52,direct,1,next_layer_corr,0.8072659236513102
52,direct,2,next_layer_corr,0.8526718155321084
52,direct,3,next_layer_corr,0.8581108747044364
52,direct,4,next_layer_corr,0.8568138442183856
52,direct,5,next_layer_corr,0.8637565644262164
52,direct,6,next_layer_corr,0.8811051407177402
52,direct,7,next_layer_corr,0.8926586064455027
52,direct,8,next_layer_corr,0.8982855611281371
52,direct,9,next_layer_corr,0.9135729087179384
52,direct,10,next_layer_corr,0.9241408529672812
52,direct,11,next_layer_corr,0.915496509840712
52,direct,12,next_layer_corr,0.930351041350722
52,direct,13,next_layer_corr,0.9180165323316459
52,direct,14,next_layer_corr,0.8758753368052918
52,direct,15,next_layer_corr,0.8769656291449472
52,direct,16,next_layer_corr,0.7869145448113721
52,direct,17,next_layer_corr,0.8979734479446692
52,direct,18,next_layer_corr,0.90731570866573
52,direct,19,next_layer_corr,0.9021487020014013
52,direct,20,next_layer_corr,0.9136797455543137
52,direct,21,next_layer_corr,0.9240073623607339
52,direct,22,next_layer_corr,0.9338744477036244
52,direct,23,next_layer_corr,0.3033510798111711
52,direct,0,trajectory_curvature,2.623046875
52,direct,1,trajectory_curvature,2.5625
52,direct,2,trajectory_curvature,2.55859375
52,direct,3,trajectory_curvature,2.546875
52,direct,4,trajectory_curvature,2.537109375
52,direct,5,trajectory_curvature,2.529296875
52,direct,6,trajectory_curvature,2.521484375
52,direct,7,trajectory_curvature,2.521484375
52,direct,8,trajectory_curvature,2.515625
52,direct,9,trajectory_curvature,2.5078125
52,direct,10,trajectory_curvature,2.509765625
52,direct,11,trajectory_curvature,2.50390625
52,direct,12,trajectory_curvature,2.51171875
52,direct,13,trajectory_curvature,2.50390625
52,direct,14,trajectory_curvature,2.498046875
52,direct,15,trajectory_curvature,2.494140625
52,direct,16,trajectory_curvature,2.4921875
52,direct,17,trajectory_curvature,2.494140625
52,direct,18,trajectory_curvature,2.5
52,direct,19,trajectory_curvature,2.509765625
52,direct,20,trajectory_curvature,2.525390625
52,direct,21,trajectory_curvature,2.533203125
52,direct,22,trajectory_curvature,2.529296875
52,direct,23,trajectory_curvature,2.5390625
52,direct,24,trajectory_curvature,
52,direct,0,commitment_sharpness,1.25
52,direct,1,commitment_sharpness,1.263671875
52,direct,2,commitment_sharpness,1.2314453125
52,direct,3,commitment_sharpness,1.2353515625
52,direct,4,commitment_sharpness,1.271484375
52,direct,5,commitment_sharpness,1.333984375
52,direct,6,commitment_sharpness,1.3486328125
52,direct,7,commitment_sharpness,1.369140625
52,direct,8,commitment_sharpness,1.37109375
52,direct,9,commitment_sharpness,1.3359375
52,direct,10,commitment_sharpness,1.388671875
52,direct,11,commitment_sharpness,1.365234375
52,direct,12,commitment_sharpness,1.3701171875
52,direct,13,commitment_sharpness,1.3896484375
52,direct,14,commitment_sharpness,1.322265625
52,direct,15,commitment_sharpness,1.29296875
52,direct,16,commitment_sharpness,1.2900390625
52,direct,17,commitment_sharpness,1.3154296875
52,direct,18,commitment_sharpness,1.3076171875
52,direct,19,commitment_sharpness,1.41015625
52,direct,20,commitment_sharpness,1.4248046875
52,direct,21,commitment_sharpness,1.427734375
52,direct,22,commitment_sharpness,1.5478515625
52,direct,23,commitment_sharpness,1.5361328125
52,direct,24,commitment_sharpness,
53,cot,0,next_layer_corr,0.013656394150390175
53,cot,1,next_layer_corr,0.8132771257380903
53,cot,2,next_layer_corr,0.8635743188940975
53,cot,3,next_layer_corr,0.8650181770803125
53,cot,4,next_layer_corr,0.8517973520956247
53,cot,5,next_layer_corr,0.8507586875407974
53,cot,6,next_layer_corr,0.8691650729728364
53,cot,7,next_layer_corr,0.884848043530334
53,cot,8,next_layer_corr,0.8962246571180166
53,cot,9,next_layer_corr,0.9176528126350598
53,cot,10,next_layer_corr,0.9334519903286695
53,cot,11,next_layer_corr,0.9223617173511063
53,cot,12,next_layer_corr,0.9382911424645811
53,cot,13,next_layer_corr,0.9325494001751292
53,cot,14,next_layer_corr,0.9083361586528792
53,cot,15,next_layer_corr,0.905220952258697
53,cot,16,next_layer_corr,0.8782742246181987
53,cot,17,next_layer_corr,0.931323682788805
53,cot,18,next_layer_corr,0.9508957730598516
53,cot,19,next_layer_corr,0.9418532646096585
53,cot,20,next_layer_corr,0.9340841382856554
53,cot,21,next_layer_corr,0.9490788669806709
53,cot,22,next_layer_corr,0.9480622208105265
53,cot,23,next_layer_corr,0.3749621612173519
53,cot,0,trajectory_curvature,2.60546875
53,cot,1,trajectory_curvature,2.60546875
53,cot,2,trajectory_curvature,2.587890625
53,cot,3,trajectory_curvature,2.5703125
53,cot,4,trajectory_curvature,2.564453125
53,cot,5,trajectory_curvature,2.560546875
53,cot,6,trajectory_curvature,2.552734375
53,cot,7,trajectory_curvature,2.552734375
53,cot,8,trajectory_curvature,2.546875
53,cot,9,trajectory_curvature,2.54296875
53,cot,10,trajectory_curvature,2.54296875
53,cot,11,trajectory_curvature,2.541015625
53,cot,12,trajectory_curvature,2.537109375
53,cot,13,trajectory_curvature,2.533203125
53,cot,14,trajectory_curvature,2.53125
53,cot,15,trajectory_curvature,2.533203125
53,cot,16,trajectory_curvature,2.52734375
53,cot,17,trajectory_curvature,2.53515625
53,cot,18,trajectory_curvature,2.537109375
53,cot,19,trajectory_curvature,2.53515625
53,cot,20,trajectory_curvature,2.53515625
53,cot,21,trajectory_curvature,2.533203125
53,cot,22,trajectory_curvature,2.537109375
53,cot,23,trajectory_curvature,2.541015625
53,cot,24,trajectory_curvature,
53,cot,0,commitment_sharpness,1.3759765625
53,cot,1,commitment_sharpness,1.4140625
53,cot,2,commitment_sharpness,1.220703125
53,cot,3,commitment_sharpness,1.212890625
53,cot,4,commitment_sharpness,1.2294921875
53,cot,5,commitment_sharpness,1.3232421875
53,cot,6,commitment_sharpness,1.3681640625
53,cot,7,commitment_sharpness,1.412109375
53,cot,8,commitment_sharpness,1.3603515625
53,cot,9,commitment_sharpness,1.375
53,cot,10,commitment_sharpness,1.287109375
53,cot,11,commitment_sharpness,1.283203125
53,cot,12,commitment_sharpness,1.25
53,cot,13,commitment_sharpness,1.275390625
53,cot,14,commitment_sharpness,1.2744140625
53,cot,15,commitment_sharpness,1.26953125
53,cot,16,commitment_sharpness,1.294921875
53,cot,17,commitment_sharpness,1.2265625
53,cot,18,commitment_sharpness,1.255859375
53,cot,19,commitment_sharpness,1.27734375
53,cot,20,commitment_sharpness,1.3232421875
53,cot,21,commitment_sharpness,1.2236328125
53,cot,22,commitment_sharpness,1.1904296875
53,cot,23,commitment_sharpness,1.2548828125
53,cot,24,commitment_sharpness,
53,direct,0,next_layer_corr,-0.002938371149512715
53,direct,1,next_layer_corr,0.7966984443550978
53,direct,2,next_layer_corr,0.8567234835978808
53,direct,3,next_layer_corr,0.8614755236247761
53,direct,4,next_layer_corr,0.8551628352903858
53,direct,5,next_layer_corr,0.8554383093423907
53,direct,6,next_layer_corr,0.8794172600856874
53,direct,7,next_layer_corr,0.8856883095692167
53,direct,8,next_layer_corr,0.9000115375385128
53,direct,9,next_layer_corr,0.9132529431135366
53,direct,10,next_layer_corr,0.9245473840987315
53,direct,11,next_layer_corr,0.9100154292804802
53,direct,12,next_layer_corr,0.9288664738190604
53,direct,13,next_layer_corr,0.9166575368370344
53,direct,14,next_layer_corr,0.875491765498222
