comparison,g1,g2,layer,metric,g1_mean,g2_mean,cohens_d,p_value,significant
CoT Failure vs Direct Failure,G3,G1,24,dist_slope,0.30893970213028293,-33.413419663154194,2.024420691368523,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,early_late_ratio,0.9397946750962889,1.4359351982195825,-1.9544159043398701,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,radius_of_gyration,161.18412602412235,97.44120986258936,4.796583712066454,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,gyration_anisotropy,0.7600352666584634,0.7893003137698696,-0.4946044620913553,0.0,False
CoT Failure vs Direct Failure,G3,G1,24,drift_to_spread,1.6871201914626281,1.9555211064786564,-1.0763248897540567,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,dir_autocorr_lag2,-0.14391337131912055,-0.1390545789392725,-0.12476586916993775,0.476,False
CoT Failure vs Direct Failure,G3,G1,24,dir_autocorr_lag4,0.06511542849641823,0.09805345061856008,-0.44791911566838866,0.018,False
CoT Failure vs Direct Failure,G3,G1,24,dir_autocorr_lag8,0.028548099895842453,-0.009351772653947878,0.4575813657788365,0.016,False
CoT Failure vs Direct Failure,G3,G1,24,vel_autocorr_lag1,-14874.07140320617,-3777.2187148847956,-3.8939334975783337,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,vel_autocorr_lag2,-5880.3894867339695,-3238.6048780871974,-1.7759817409715979,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,vel_autocorr_lag4,3170.3468692333668,2163.597260369195,0.36659456435696525,0.046,False
CoT Failure vs Direct Failure,G3,G1,24,msd_exponent,0.17841567856950963,0.03920420255122833,5.482153916630867,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,cos_to_running_mean,0.8114394816485319,0.9466247043234812,-4.661565870889864,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,cos_to_late_window,0.733245478047953,0.8585524294111464,-5.6572016556094,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,time_to_commit,16.01298701298701,13.844444444444445,0.31495209136369307,0.1,False
CoT Failure vs Direct Failure,G3,G1,24,recurrence_rate,0.0,0.0,0.0,1.0,False
CoT Failure vs Direct Failure,G3,G1,24,psd_slope,-0.8928306056807471,-0.235419178564763,-1.8928870124361974,0.0,True
CoT Failure vs Direct Failure,G3,G1,24,spectral_entropy,0.879900912980752,0.9034414928176285,-0.48364119954835294,0.012,False
Direct Success vs CoT Failure,G2,G3,0,speed,0.4994094709180436,0.5568450348717826,-3.0354231153296842,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dir_consistency,0.08281592736547845,0.044243542550059065,1.4005044059341123,0.0,True
Direct Success vs CoT Failure,G2,G3,0,stabilization,-0.003905570291122216,0.0007045953999229152,-0.5119968813719341,0.0,True
Direct Success vs CoT Failure,G2,G3,0,turning_angle,1.9980302531764191,2.0487701134248213,-0.810095409248907,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dir_autocorr,-0.39842172669914533,-0.44942116272913946,1.2925493378014854,0.0,True
Direct Success vs CoT Failure,G2,G3,0,tortuosity,0.06530849389591303,0.035151804857826804,0.8397848638521602,0.0,True
Direct Success vs CoT Failure,G2,G3,0,effective_dim,5.156144695461921,9.112059624164136,-3.743154575730821,0.0,True
Direct Success vs CoT Failure,G2,G3,0,cos_slope,0.004168819283374204,-0.0021558822612966627,0.5374743941813653,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dist_slope,-0.0045962437393576305,0.0010834902554600469,-0.63620764064184,0.0,True
Direct Success vs CoT Failure,G2,G3,0,early_late_ratio,1.1015124006091424,0.8628049113533713,1.214381527967704,0.0,True
Direct Success vs CoT Failure,G2,G3,0,radius_of_gyration,0.35304721908749276,0.41409560805791384,-5.5716846376291755,0.0,True
Direct Success vs CoT Failure,G2,G3,0,gyration_anisotropy,0.836140334660765,0.8580873222496197,-0.9449523209840499,0.0,True
Direct Success vs CoT Failure,G2,G3,0,drift_to_spread,1.6477979646538787,1.4643992897752043,2.332471527249252,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dir_autocorr_lag2,-0.12271410914567797,-0.05631167681921004,-1.888253961587444,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dir_autocorr_lag4,0.14526536274262558,0.04120788832936683,1.201991724748782,0.0,True
Direct Success vs CoT Failure,G2,G3,0,dir_autocorr_lag8,0.012733811212596128,0.006537031965910799,0.07103585622084264,0.672,False
Direct Success vs CoT Failure,G2,G3,0,vel_autocorr_lag1,-0.11151267025830608,-0.1542191222890631,4.2046057521190665,0.0,True
Direct Success vs CoT Failure,G2,G3,0,vel_autocorr_lag2,-0.04025999997527548,-0.016529526648054155,-2.0752533288909465,0.0,True
Direct Success vs CoT Failure,G2,G3,0,vel_autocorr_lag4,0.04628021854967717,0.01428992854689802,1.2268008116049036,0.0,True
Direct Success vs CoT Failure,G2,G3,0,msd_exponent,-0.04825404674902638,0.06300580314147458,-4.088526631695555,0.0,True
Direct Success vs CoT Failure,G2,G3,0,cos_to_running_mean,0.7618855732791828,0.5677338335421178,5.901925251037497,0.0,True
Direct Success vs CoT Failure,G2,G3,0,cos_to_late_window,0.6825770403330143,0.4083006807735988,5.652295606708776,0.0,True
Direct Success vs CoT Failure,G2,G3,0,time_to_commit,12.461538461538462,22.974025974025974,-1.6395922874503321,0.0,True
Direct Success vs CoT Failure,G2,G3,0,recurrence_rate,0.08264402537577267,0.03537390029325508,2.3868822670889234,0.0,True
Direct Success vs CoT Failure,G2,G3,0,determinism,0.3599059353843249,0.3914142265828961,-0.20913792882094392,0.23,False
Direct Success vs CoT Failure,G2,G3,0,laminarity,0.07652714608935982,0.104605838082116,-0.2085190594323038,0.272,False
Direct Success vs CoT Failure,G2,G3,0,trapping_time,2.0311111111111106,2.0,0.41247895569214654,0.232,False
Direct Success vs CoT Failure,G2,G3,0,diagonal_entropy,0.617844873557507,0.1752644214316852,1.4874109928423216,0.0,True
Direct Success vs CoT Failure,G2,G3,0,psd_slope,0.49156090298604166,0.16871193511117658,0.5182846761262286,0.002,True
Direct Success vs CoT Failure,G2,G3,0,spectral_entropy,0.8734700047068071,0.8825965217401885,-0.1823083029340031,0.342,False
Direct Success vs CoT Failure,G2,G3,1,speed,5.448338508605957,6.10053030236975,-3.4854766725606723,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dir_consistency,0.07041011835044282,0.04511204705416377,0.8500153333208746,0.0,True
Direct Success vs CoT Failure,G2,G3,1,stabilization,-0.017362974128807055,0.007648325906883062,-0.9309616653464686,0.0,True
Direct Success vs CoT Failure,G2,G3,1,turning_angle,2.0308263346834003,2.057467491595776,-0.8157803021091199,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dir_autocorr,-0.4380166232585907,-0.45896954737700424,0.7759358183549103,0.0,True
Direct Success vs CoT Failure,G2,G3,1,tortuosity,0.055770833185821156,0.03252517901264223,0.8087772602258638,0.0,True
Direct Success vs CoT Failure,G2,G3,1,effective_dim,6.481354801159985,11.7575697093815,-5.536165931061476,0.0,True
Direct Success vs CoT Failure,G2,G3,1,cos_slope,0.006420633817545336,-0.0011140342776222866,0.6466663622939658,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dist_slope,-0.022646830203457115,0.007861021882727585,-0.9460297245973142,0.0,True
Direct Success vs CoT Failure,G2,G3,1,early_late_ratio,1.0433601590822328,0.8804502789076273,2.4850671784224003,0.0,True
Direct Success vs CoT Failure,G2,G3,1,radius_of_gyration,3.725448212533627,4.379796963233452,-5.1321785185557145,0.0,True
Direct Success vs CoT Failure,G2,G3,1,gyration_anisotropy,0.7303147980924374,0.8364706350175386,-3.2738158061303753,0.0,True
Direct Success vs CoT Failure,G2,G3,1,drift_to_spread,1.4686948870712857,1.4046684441628394,0.701696937240151,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dir_autocorr_lag2,-0.0963954629663091,-0.06239956804753773,-1.1658253116780262,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dir_autocorr_lag4,0.1514903149173523,0.04475014406413613,1.3194125078379,0.0,True
Direct Success vs CoT Failure,G2,G3,1,dir_autocorr_lag8,-0.010838192421942937,0.023492854535496516,-0.38693962035645363,0.052,False
Direct Success vs CoT Failure,G2,G3,1,vel_autocorr_lag1,-13.61083028901298,-18.453039900048985,3.4193839623851354,0.0,True
Direct Success vs CoT Failure,G2,G3,1,vel_autocorr_lag2,-3.254691197321965,-2.3238587062080187,-1.139475111420277,0.0,True
Direct Success vs CoT Failure,G2,G3,1,vel_autocorr_lag4,4.827801003049199,0.967086347086089,1.4971528875134719,0.0,True
Direct Success vs CoT Failure,G2,G3,1,msd_exponent,-0.048675969737005324,0.036688443238042504,-4.2377791424332845,0.0,True
Direct Success vs CoT Failure,G2,G3,1,cos_to_running_mean,0.6570226268948249,0.531597964949422,4.413638407854484,0.0,True
Direct Success vs CoT Failure,G2,G3,1,cos_to_late_window,0.5014287187502935,0.37272424318573694,4.205595222242005,0.0,True
Direct Success vs CoT Failure,G2,G3,1,time_to_commit,10.26923076923077,21.12987012987013,-1.4302592016592706,0.0,True
Direct Success vs CoT Failure,G2,G3,1,recurrence_rate,0.02245016005475394,0.008064516129032208,2.2442333532219783,0.0,True
Direct Success vs CoT Failure,G2,G3,1,determinism,0.5276070083762392,0.7529881374037218,-0.683938514867745,0.0,True
Direct Success vs CoT Failure,G2,G3,1,laminarity,0.0,0.0,0.0,1.0,False
Direct Success vs CoT Failure,G2,G3,1,diagonal_entropy,0.3287216809255184,0.008269634478673564,1.4456218470113058,0.0,True
Direct Success vs CoT Failure,G2,G3,1,psd_slope,-0.23380368167749135,-1.055333827421516,1.3788697530991552,0.0,True
Direct Success vs CoT Failure,G2,G3,1,spectral_entropy,0.8522031490640706,0.8469824737142907,0.08087311502266785,0.638,False
Direct Success vs CoT Failure,G2,G3,2,speed,7.3564949485490905,8.095703025916954,-4.847595452034357,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dir_consistency,0.07678660349744666,0.04580180059102445,0.9789976592334946,0.0,True
Direct Success vs CoT Failure,G2,G3,2,stabilization,-0.026292960380945293,0.0032201688360558637,-0.9247235434683501,0.0,True
Direct Success vs CoT Failure,G2,G3,2,turning_angle,2.0007280088820547,2.030480230009401,-1.081121727274896,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dir_autocorr,-0.4136063360942985,-0.43919373061749845,1.1095540319466664,0.0,True
Direct Success vs CoT Failure,G2,G3,2,tortuosity,0.0604887595575935,0.034607614112364744,0.8123985470445078,0.0,True
Direct Success vs CoT Failure,G2,G3,2,effective_dim,6.951018520121305,12.416233991647696,-5.3043659921289965,0.0,True
Direct Success vs CoT Failure,G2,G3,2,cos_slope,0.00659908331028671,-0.0005500925141829488,0.6587624667605306,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dist_slope,-0.03831935492182977,0.007719029587309961,-0.6564585206161,0.0,True
Direct Success vs CoT Failure,G2,G3,2,early_late_ratio,1.0412688075371508,0.8966079245914113,2.569680951303703,0.0,True
Direct Success vs CoT Failure,G2,G3,2,radius_of_gyration,5.1759687369724485,5.963866995526598,-6.155052936455094,0.0,True
Direct Success vs CoT Failure,G2,G3,2,gyration_anisotropy,0.7818512098001327,0.8621733451815791,-2.9554093263890433,0.0,True
Direct Success vs CoT Failure,G2,G3,2,drift_to_spread,1.546928992811239,1.4562803367515662,1.3541677665214482,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dir_autocorr_lag2,-0.1105302124499128,-0.07640025625912492,-1.142551648887049,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dir_autocorr_lag4,0.15300402297333882,0.043814287058307554,1.4086337114045886,0.0,True
Direct Success vs CoT Failure,G2,G3,2,dir_autocorr_lag8,-0.00550235712076895,0.017495670228857875,-0.2590694649074468,0.14,False
Direct Success vs CoT Failure,G2,G3,2,vel_autocorr_lag1,-23.106584369011646,-30.06320235017058,4.540387078809695,0.0,True
Direct Success vs CoT Failure,G2,G3,2,vel_autocorr_lag2,-6.787468653458816,-5.144537730650469,-1.0602806301828878,0.0,True
Direct Success vs CoT Failure,G2,G3,2,vel_autocorr_lag4,8.813062317669392,2.1999761440924237,1.4618998463335662,0.0,True
Direct Success vs CoT Failure,G2,G3,2,msd_exponent,-0.018572303054269348,0.0697988532094691,-4.250378995435361,0.0,True
Direct Success vs CoT Failure,G2,G3,2,cos_to_running_mean,0.7392199489305604,0.6622105860090876,4.437874970692633,0.0,True
Direct Success vs CoT Failure,G2,G3,2,cos_to_late_window,0.6250837021149122,0.5430814879281181,4.232667810430704,0.0,True
Direct Success vs CoT Failure,G2,G3,2,time_to_commit,10.192307692307692,20.92207792207792,-1.449646999024469,0.0,True
Direct Success vs CoT Failure,G2,G3,2,recurrence_rate,0.0016577069817430698,0.0008902387934645712,0.26308405217783837,0.144,False
Direct Success vs CoT Failure,G2,G3,2,determinism,0.5555555555555556,0.0,2.9317891876243185,0.0,True
Direct Success vs CoT Failure,G2,G3,2,laminarity,0.0,0.0,0.0,1.0,False
Direct Success vs CoT Failure,G2,G3,2,psd_slope,-0.14583403098626907,-0.6206938629426033,0.8900314014889894,0.0,True
Direct Success vs CoT Failure,G2,G3,2,spectral_entropy,0.8502088489707751,0.8940263487816132,-0.7448095832821917,0.0,True
Direct Success vs CoT Failure,G2,G3,3,speed,9.393773690709528,9.843237827350567,-3.4270316687525852,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dir_consistency,0.0818362158002718,0.04892120045887955,1.0697015881517822,0.0,True
Direct Success vs CoT Failure,G2,G3,3,stabilization,0.020840216158074586,0.0009424310300856661,0.20788296201463216,0.192,False
Direct Success vs CoT Failure,G2,G3,3,turning_angle,1.9754304458510201,1.9971564961718273,-1.0248107341035029,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dir_autocorr,-0.39109451647074717,-0.41061984912141575,1.0503748734787248,0.0,True
Direct Success vs CoT Failure,G2,G3,3,tortuosity,0.06279490283637672,0.03683382350128963,0.8403602114695184,0.0,True
Direct Success vs CoT Failure,G2,G3,3,effective_dim,7.690612662513301,13.556998946449973,-4.979404897935543,0.0,True
Direct Success vs CoT Failure,G2,G3,3,cos_slope,0.005853456507624706,-0.00047880849142795047,0.932758378489102,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dist_slope,-0.022546164429719247,0.008624283766516767,-1.2215896274830738,0.0,True
Direct Success vs CoT Failure,G2,G3,3,early_late_ratio,1.0226924228218366,0.9117225447258392,3.0017277360126786,0.0,True
Direct Success vs CoT Failure,G2,G3,3,radius_of_gyration,6.813442851012608,7.542603015899658,-5.709819031917887,0.0,True
Direct Success vs CoT Failure,G2,G3,3,gyration_anisotropy,0.8313424676253293,0.8782051432666644,-1.8376601492330082,0.0,True
Direct Success vs CoT Failure,G2,G3,3,drift_to_spread,1.5741329800407842,1.489926053332044,1.1786283623755944,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dir_autocorr_lag2,-0.11986479564354967,-0.0850840577637994,-1.3237124399895626,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dir_autocorr_lag4,0.14922119291105232,0.04443415055843674,1.5147150154137983,0.0,True
Direct Success vs CoT Failure,G2,G3,3,dir_autocorr_lag8,-0.005471689402698899,0.014607949354462834,-0.2266441868281099,0.186,False
Direct Success vs CoT Failure,G2,G3,3,vel_autocorr_lag1,-35.64971560352254,-40.95129548109971,2.691061018458369,0.0,True
Direct Success vs CoT Failure,G2,G3,3,vel_autocorr_lag2,-11.29958466383127,-8.623955531553788,-1.2151545944856128,0.0,True
Direct Success vs CoT Failure,G2,G3,3,vel_autocorr_lag4,13.318686367227482,3.8036370136134035,1.541381757236345,0.0,True
Direct Success vs CoT Failure,G2,G3,3,msd_exponent,0.015246629201203395,0.11038931220679589,-5.368673536454679,0.0,True
Direct Success vs CoT Failure,G2,G3,3,cos_to_running_mean,0.7245516900746327,0.6318422493996558,5.392761848948429,0.0,True
Direct Success vs CoT Failure,G2,G3,3,cos_to_late_window,0.5955957025289536,0.4958156099567166,4.6300447629722195,0.0,True
Direct Success vs CoT Failure,G2,G3,3,time_to_commit,11.538461538461538,19.337662337662337,-0.9569295678824715,0.0,True
Direct Success vs CoT Failure,G2,G3,3,recurrence_rate,0.00044914948934636983,0.0,0.5151729867587056,0.002,True
Direct Success vs CoT Failure,G2,G3,3,psd_slope,0.047342337248104535,-0.011012458931439427,0.08768031506647309,0.64,False
Direct Success vs CoT Failure,G2,G3,3,spectral_entropy,0.8134045921399959,0.8886635704777317,-1.4379045468654257,0.0,True
Direct Success vs CoT Failure,G2,G3,4,speed,9.836753755245569,10.581850460597447,-6.233752868949247,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dir_consistency,0.08284115313359024,0.04882484563178826,1.052248263551298,0.0,True
Direct Success vs CoT Failure,G2,G3,4,stabilization,0.0049071388865462836,-0.004191377248332524,0.20184734839935767,0.288,False
Direct Success vs CoT Failure,G2,G3,4,turning_angle,1.9559848106132363,1.979468864279908,-1.1912683448191062,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dir_autocorr,-0.3732899601729411,-0.39496713334863837,1.2201070037904553,0.0,True
Direct Success vs CoT Failure,G2,G3,4,tortuosity,0.063442865070307,0.03597132566493823,0.8678701139559688,0.0,True
Direct Success vs CoT Failure,G2,G3,4,effective_dim,8.006339347587442,14.123492674394088,-5.144045835474022,0.0,True
Direct Success vs CoT Failure,G2,G3,4,cos_slope,0.006213669494099037,-0.000513194365895869,0.6207881798305607,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dist_slope,-0.04461963780320189,0.0033168949252349537,-0.7609490201849514,0.0,True
Direct Success vs CoT Failure,G2,G3,4,early_late_ratio,1.036040820040793,0.9171645765180712,2.7354701786642255,0.0,True
Direct Success vs CoT Failure,G2,G3,4,radius_of_gyration,7.272253351391487,8.323613891353855,-6.739899024801951,0.0,True
Direct Success vs CoT Failure,G2,G3,4,gyration_anisotropy,0.8377335663478764,0.8781662206019715,-1.8253765704130158,0.0,True
Direct Success vs CoT Failure,G2,G3,4,drift_to_spread,1.5616030580592606,1.4174479261621253,2.0853442548652015,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dir_autocorr_lag2,-0.13234805516325507,-0.09530251923126055,-1.582486485837956,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dir_autocorr_lag4,0.1434210171976771,0.038437779388063906,1.5203990367662246,0.0,True
Direct Success vs CoT Failure,G2,G3,4,dir_autocorr_lag8,0.003656923802247124,0.01616921831850663,-0.15312787798917782,0.382,False
Direct Success vs CoT Failure,G2,G3,4,vel_autocorr_lag1,-37.3179935239396,-45.51073663884943,3.5968515281066376,0.0,True
Direct Success vs CoT Failure,G2,G3,4,vel_autocorr_lag2,-13.834509024253258,-11.329646890813654,-1.0418534475927492,0.0,True
Direct Success vs CoT Failure,G2,G3,4,vel_autocorr_lag4,14.078536731692461,3.6959402443139586,1.4792475067439037,0.0,True
Direct Success vs CoT Failure,G2,G3,4,msd_exponent,0.03030657133597974,0.13900536482824477,-6.741964718808394,0.0,True
Direct Success vs CoT Failure,G2,G3,4,cos_to_running_mean,0.7278768577665653,0.6445128956398407,4.408174365798883,0.0,True
Direct Success vs CoT Failure,G2,G3,4,cos_to_late_window,0.6011580022481772,0.5080282448174117,4.235979376942996,0.0,True
Direct Success vs CoT Failure,G2,G3,4,time_to_commit,12.76923076923077,18.662337662337663,-0.705693802866382,0.0,True
Direct Success vs CoT Failure,G2,G3,4,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs CoT Failure,G2,G3,4,psd_slope,0.06267829903903252,0.28682560461671225,-0.39293086709028613,0.034,False
Direct Success vs CoT Failure,G2,G3,4,spectral_entropy,0.8515133589025295,0.8843672704866968,-0.6009961129150955,0.002,True
Direct Success vs CoT Failure,G2,G3,5,speed,10.108799502534687,10.993950930508701,-5.041090485486646,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dir_consistency,0.08773794685894584,0.05197637687836371,1.0548996378821018,0.0,True
Direct Success vs CoT Failure,G2,G3,5,stabilization,-0.0038288637981860932,0.005000738227122678,-0.2618878616910157,0.15,False
Direct Success vs CoT Failure,G2,G3,5,turning_angle,1.9487015728680592,1.970773529696774,-1.3503740540861966,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dir_autocorr,-0.3668745531226104,-0.3872180043102859,1.3591511364879751,0.0,True
Direct Success vs CoT Failure,G2,G3,5,tortuosity,0.06547887609252385,0.03812020988046344,0.8109066455138684,0.0,True
Direct Success vs CoT Failure,G2,G3,5,effective_dim,8.143318205509546,14.441723179507566,-5.013288560989522,0.0,True
Direct Success vs CoT Failure,G2,G3,5,cos_slope,0.007448317647546778,0.0009716640882409306,0.6026703921439436,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dist_slope,-0.06348342322612502,0.004482927184300681,-0.6817198619521009,0.0,True
Direct Success vs CoT Failure,G2,G3,5,early_late_ratio,1.046445960143827,0.9084118720772979,2.7402882242560413,0.0,True
Direct Success vs CoT Failure,G2,G3,5,radius_of_gyration,7.55914997604658,8.795104906156466,-5.748676009858083,0.0,True
Direct Success vs CoT Failure,G2,G3,5,gyration_anisotropy,0.837117437679128,0.876082891894641,-1.8903391120152873,0.0,True
Direct Success vs CoT Failure,G2,G3,5,drift_to_spread,1.5893438987012178,1.4771920225837014,1.662979535257085,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dir_autocorr_lag2,-0.13025679381994099,-0.0970245427028699,-1.4749494158275767,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dir_autocorr_lag4,0.1306644475620347,0.03707983533231171,1.3976173572949941,0.0,True
Direct Success vs CoT Failure,G2,G3,5,dir_autocorr_lag8,0.0006977517623454367,0.012415633443516198,-0.14675213094051714,0.404,False
Direct Success vs CoT Failure,G2,G3,5,vel_autocorr_lag1,-38.77081741476959,-47.96902317195744,3.943266966136493,0.0,True
Direct Success vs CoT Failure,G2,G3,5,vel_autocorr_lag2,-14.698466172585121,-12.733139112398222,-0.7901535611095123,0.0,True
Direct Success vs CoT Failure,G2,G3,5,vel_autocorr_lag4,13.48563245569284,3.7321267309901,1.3547705519836806,0.0,True
Direct Success vs CoT Failure,G2,G3,5,msd_exponent,0.042249067486584344,0.15703419983211722,-5.969054750106706,0.0,True
Direct Success vs CoT Failure,G2,G3,5,cos_to_running_mean,0.7107907387445558,0.6262748256906286,3.942770638774515,0.0,True
Direct Success vs CoT Failure,G2,G3,5,cos_to_late_window,0.5700735999987676,0.4759245661946086,3.9832566672932432,0.0,True
Direct Success vs CoT Failure,G2,G3,5,time_to_commit,8.73076923076923,19.493506493506494,-1.3425800964875072,0.0,True
Direct Success vs CoT Failure,G2,G3,5,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs CoT Failure,G2,G3,5,psd_slope,0.3837570273202621,0.05322540022049222,0.6257941152000208,0.0,True
Direct Success vs CoT Failure,G2,G3,5,spectral_entropy,0.8370039691377129,0.8967023766039153,-1.2187431910580204,0.0,True
Direct Success vs CoT Failure,G2,G3,6,speed,10.506821722354529,11.605616829612039,-5.581100310094215,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dir_consistency,0.0959543539386875,0.0567955641777484,1.0934586853200823,0.0,True
Direct Success vs CoT Failure,G2,G3,6,stabilization,-0.049572671537485256,0.005805047768451797,-1.2098805923260207,0.0,True
Direct Success vs CoT Failure,G2,G3,6,turning_angle,1.9322917011548888,1.9580841405051095,-1.2426779889477573,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dir_autocorr,-0.35108945729597557,-0.37446155718394686,1.227289421121546,0.0,True
Direct Success vs CoT Failure,G2,G3,6,tortuosity,0.0668510001082465,0.03864847878357029,0.7916065671705051,0.0,True
Direct Success vs CoT Failure,G2,G3,6,effective_dim,7.752339565529014,13.389450209481376,-5.0395200686413215,0.0,True
Direct Success vs CoT Failure,G2,G3,6,cos_slope,0.008355881711895299,-0.00035100565395334714,0.5779402992428851,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dist_slope,-0.10148123931360532,0.00944733895614248,-0.6727662189788026,0.0,True
Direct Success vs CoT Failure,G2,G3,6,early_late_ratio,1.0727170402148984,0.9110758474894932,2.856995772874259,0.0,True
Direct Success vs CoT Failure,G2,G3,6,radius_of_gyration,7.9154342255502375,9.379846585261358,-6.383709028436385,0.0,True
Direct Success vs CoT Failure,G2,G3,6,gyration_anisotropy,0.817748704549885,0.8560938146692335,-1.9200546396599514,0.0,True
Direct Success vs CoT Failure,G2,G3,6,drift_to_spread,1.599957895728777,1.4825007249782611,1.4539433069357626,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dir_autocorr_lag2,-0.14691176107869694,-0.10207026780812767,-1.6082370427141774,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dir_autocorr_lag4,0.13451236690609497,0.04642788904065917,1.3451210805705835,0.0,True
Direct Success vs CoT Failure,G2,G3,6,dir_autocorr_lag8,0.007608348671895391,0.022337199629861977,-0.18643437163128884,0.282,False
Direct Success vs CoT Failure,G2,G3,6,vel_autocorr_lag1,-40.46417059988346,-51.845450066900874,3.3778117872992377,0.0,True
Direct Success vs CoT Failure,G2,G3,6,vel_autocorr_lag2,-18.592383714822624,-15.158687647286948,-0.9006477214567727,0.0,True
Direct Success vs CoT Failure,G2,G3,6,vel_autocorr_lag4,15.258652505966333,5.829885449212093,1.2158545967696501,0.0,True
Direct Success vs CoT Failure,G2,G3,6,msd_exponent,0.04260086894492354,0.1586741744662062,-6.170203778887625,0.0,True
Direct Success vs CoT Failure,G2,G3,6,cos_to_running_mean,0.7460133770726761,0.6708216256909556,3.7148404679381466,0.0,True
Direct Success vs CoT Failure,G2,G3,6,cos_to_late_window,0.6259330304769369,0.5415392781232858,3.7274475691625186,0.0,True
Direct Success vs CoT Failure,G2,G3,6,time_to_commit,8.615384615384615,16.350649350649352,-0.8646654958831684,0.0,True
Direct Success vs CoT Failure,G2,G3,6,recurrence_rate,0.0,0.0,0.0,1.0,False
Direct Success vs CoT Failure,G2,G3,6,psd_slope,0.5011817652768595,0.23756922262871372,0.4374088751601906,0.018,False
Direct Success vs CoT Failure,G2,G3,6,spectral_entropy,0.8325055688168094,0.8919988776729232,-1.0332245738785184,0.0,True
Direct Success vs CoT Failure,G2,G3,7,speed,11.205886283010807,12.442209479096649,-6.1059575958770305,0.0,True
Direct Success vs CoT Failure,G2,G3,7,dir_consistency,0.09593512286555089,0.060371625587924686,1.0405084622597207,0.0,True
Direct Success vs CoT Failure,G2,G3,7,stabilization,-0.04870839831882968,0.005325419414877432,-0.6811368503127283,0.0,True
Direct Success vs CoT Failure,G2,G3,7,turning_angle,1.9256955025331028,1.9545907742017274,-1.6117263505960258,0.0,True
Direct Success vs CoT Failure,G2,G3,7,dir_autocorr,-0.34497698860348397,-0.3707269774628924,1.5645290615501928,0.0,True
Direct Success vs CoT Failure,G2,G3,7,tortuosity,0.06562578052563484,0.03958352640658226,0.7496700382599775,0.0,True
Direct Success vs CoT Failure,G2,G3,7,effective_dim,7.514215217446381,13.313114401582,-5.19788402735824,0.0,True
Direct Success vs CoT Failure,G2,G3,7,cos_slope,0.008116007292645569,7.71282713627766e-05,0.5298815724808477,0.0,True
Direct Success vs CoT Failure,G2,G3,7,dist_slope,-0.10192049420885989,0.007843965148396394,-0.6279480868690531,0.0,True
Direct Success vs CoT Failure,G2,G3,7,early_late_ratio,1.063936839688499,0.9087158085463883,2.707116644793695,0.0,True
Direct Success vs CoT Failure,G2,G3,7,radius_of_gyration,8.474815755520227,10.124208376005098,-6.581409117078599,0.0,True
Direct Success vs CoT Failure,G2,G3,7,gyration_anisotropy,0.8061471249141198,0.8538193359774485,-2.23239153930777,0.0,True
