model,layer,metric,g4_mean,g1_mean,t_stat,p_val,cohen_d,n_g4,n_g1
pythia410m,19,clean_radius_of_gyration,26.010199410574778,13.578038454055786,53.38659897789242,8.393091483467598e-11,14.929098168526888,7,208
pythia410m,19,clean_effective_dimension,3.762341022491455,1.0056871897899187,19.52120104761182,1.1332835390882457e-06,10.976309855592001,7,208
pythia410m,19,full_msd_exponent,0.01933848684504064,0.09032263801730935,-0.8499824530285393,0.414691445940785,-0.38118496270523394,7,11
pythia410m,19,full_fractal_dimension,341.9291864982211,15.405128118825845,1.3952117322080304,0.21234485349335497,0.8053455230449307,7,11
pythia410m,20,clean_phase_count,4.285714285714286,1.0025445292620865,11.490638471177185,2.60655553959811e-05,6.6172635807858216,7,393
pythia410m,20,full_speed,35.64639342857143,31.21608380152671,11.524393806160818,1.3383819684930723e-06,1.9065176108060433,7,393
pythia410m,20,full_turn_angle,2.156229087284633,1.295731867239372,15.92354657932015,1.6590661557103868e-44,1.1431027341422908,7,393
pythia410m,20,full_tortuosity,0.05061174628571429,0.5557484831043257,-26.31389451606438,6.06309443861402e-89,-1.8849431166303188,7,393
pythia410m,20,full_dir_consistency,0.06403873671428573,0.5636020985750636,-26.775695603869902,7.854107994862902e-91,-1.9173741352459588,7,393
pythia410m,20,full_stabilisation,0.7473410117340611,0.329550267706911,10.580797015139222,7.842838922033981e-10,1.097199293049884,7,393
pythia410m,20,full_radius_of_gyration,24.995706000000002,18.15176182697201,33.78191591673537,6.566825279220282e-10,6.296299215537624,7,393
pythia410m,20,full_effective_dimension,4.5588522638593405,1.6955924549782246,25.81272420557001,7.265221815312609e-09,4.952129146466367,7,393
pythia410m,20,full_cos_slope_to_final,-0.0057044318219383,0.023057291124046638,-43.756286906355314,5.760449102306962e-100,-4.68524257123565,7,186
pythia410m,20,full_time_to_commit,5.571428571428571,1.5591397849462365,2.3548040011847955,0.05653385579938766,1.3244442498950275,7,186
pythia410m,20,full_commitment_sharpness,1.5942420959472656,1.0877352735047698,6.247448070557632,2.6570824754853603e-05,1.0922852483466008,7,186
pythia410m,20,full_phase_count,5.0,1.0508905852417303,10.4381733734638,4.4204169775704724e-05,5.680812735949451,7,393
pythia410m,20,clean_interlayer_alignment,0.8253816110747201,0.43939316348568475,18.436785790041295,4.079975271669605e-55,1.317138468383981,7,393
pythia410m,20,full_interlayer_alignment,0.8230413657142857,0.8336053944783716,-20.384764768375202,1.5944373301286055e-21,-1.8683640628539282,7,393
pythia410m,20,clean_speed,33.35682623726981,33.32188880443573,0.10339342587959309,0.9193795397360095,0.018229762195133736,7,208
pythia410m,20,clean_turn_angle,2.110102653503418,0.5117910435566535,25.129344436915076,4.069322671145543e-65,2.4773371029271942,7,208
pythia410m,20,clean_tortuosity,0.05957700950758793,0.8818775693384501,-55.81562627323766,4.760263987795818e-128,-5.511578766817575,7,208
pythia410m,20,clean_dir_consistency,0.08108906128576819,0.8743984412688476,-50.57840079361714,2.9526211780936755e-120,-5.01153348663319,7,208
pythia410m,20,clean_stabilisation,0.009487933121157945,-0.00453151310286276,0.12631496331188583,0.9035958052176696,0.07097317348351405,7,208
pythia410m,20,clean_radius_of_gyration,23.88864026750837,17.409957904082077,35.09782957185394,1.1351639242515613e-11,7.001271567191027,7,208
pythia410m,20,clean_effective_dimension,4.6912800925118585,1.004694711130399,40.848164469971216,1.3313890366011447e-08,22.58237321424903,7,208
pythia410m,20,full_msd_exponent,0.036730804695220505,0.08454982852104391,-0.46521461893668176,0.6517312532230364,-0.2080762413356239,7,11
pythia410m,20,full_fractal_dimension,56.2538122653609,11.053030156124297,6.903662685503669,3.882877474178581e-06,3.399209704406368,7,11
pythia410m,21,clean_phase_count,3.857142857142857,1.005089058524173,6.210246916178998,0.0008037097235515059,3.5714088634295833,7,393
pythia410m,21,full_speed,41.14351342857143,45.1140047659033,-3.5470354731176923,0.0025361682430896735,-0.394814574590908,7,393
pythia410m,21,full_turn_angle,2.129270485469273,1.210464495132291,17.05415246251609,1.1908566318683853e-42,1.2969982015541734,7,393
pythia410m,21,full_tortuosity,0.058623622,0.5914028942748091,-28.73761113071718,4.207867956593219e-99,-2.0653422156480987,7,393
pythia410m,21,full_dir_consistency,0.07047232314285713,0.594253475216285,-28.60352949237691,6.085609746136451e-98,-2.0747746279383836,7,393
pythia410m,21,full_stabilisation,1.0390068980988472,0.15601966306089604,9.532335649566999,1.919203139822407e-06,1.3608873709608127,7,393
pythia410m,21,full_radius_of_gyration,28.331307857142857,26.35167075318066,4.555264291483126,0.0007909993647794229,0.6158457757871579,7,393
pythia410m,21,full_effective_dimension,3.227663585117885,1.7085665252069178,9.142659734186935,4.5594101467557044e-05,2.3733663244600858,7,393
pythia410m,21,full_cos_slope_to_final,-0.0024538855870655284,0.033147923431790065,-20.885552314334422,5.980677137135157e-51,-2.22694989117411,7,186
pythia410m,21,full_time_to_commit,2.2857142857142856,1.1397849462365592,1.3183143219519438,0.23460812419480567,0.6708429653698068,7,186
pythia410m,21,full_commitment_sharpness,2.5418237958635603,1.928540845071116,2.9342546443152075,0.02033131703411138,0.8351213148051492,7,186
pythia410m,21,full_phase_count,5.0,1.0661577608142494,10.392801932313027,4.476431360944516e-05,5.5065784254988746,7,393
pythia410m,21,clean_interlayer_alignment,0.8253816110747201,0.43939316348568475,18.436785790041295,4.079975271669605e-55,1.317138468383981,7,393
pythia410m,21,full_interlayer_alignment,0.8230413657142857,0.8336053944783716,-20.384764768375202,1.5944373301286055e-21,-1.8683640628539282,7,393
pythia410m,21,clean_speed,39.01567677089146,55.958025469229774,-14.372878135404518,5.872038311428768e-11,-2.1598545044721003,7,208
pythia410m,21,clean_turn_angle,2.0589343309402466,0.42225758215555775,29.43860518929899,9.347321310590224e-69,3.063006259642196,7,208
pythia410m,21,clean_tortuosity,0.09093388808625082,0.9200112448575405,-57.36676607109464,1.4260590305908174e-25,-7.967737065500781,7,208
pythia410m,21,clean_dir_consistency,0.08232944565159926,0.9108933882357982,-72.06862370932772,2.8599225007754963e-149,-7.272897822234672,7,208
pythia410m,21,clean_stabilisation,0.5585126195270839,-0.005456729123679037,4.357586446963519,0.004743211876277491,2.444130594996018,7,208
pythia410m,21,clean_radius_of_gyration,28.1052188873291,29.658432116875282,-3.3364432796045604,0.006954474645460167,-0.6297884618863347,7,208
pythia410m,21,clean_effective_dimension,3.6207639830453062,1.0081347272946284,11.987401953063536,2.0024302917265385e-05,6.76487583192335,7,208
pythia410m,21,full_msd_exponent,-0.004464647619358285,0.1735910561039246,-1.4970428977252266,0.16524108443840052,-0.6695456456820118,7,11
pythia410m,21,full_fractal_dimension,45.37339053052277,16.755266984280027,0.6221821244007291,0.5555463767471817,0.35603813322333505,7,11
pythia410m,22,clean_phase_count,2.2857142857142856,1.005089058524173,4.481477461875449,0.004179285823106496,2.561383299105847,7,393
pythia410m,22,full_speed,44.88789914285714,45.64761441221374,-0.7300625134590688,0.47987522331598875,-0.09655682555454198,7,393
pythia410m,22,full_turn_angle,2.068052053451538,1.2022673592312645,16.599474027416353,6.792052877476097e-45,1.233798991106457,7,393
pythia410m,22,full_tortuosity,0.05134942085714285,0.5922328246819338,-26.465375361681915,4.121314478817894e-52,-2.109028138403219,7,393
pythia410m,22,full_dir_consistency,0.09374425285714286,0.5832533535877863,-26.430174741297506,2.4086744440301305e-89,-1.8915383217212531,7,393
pythia410m,22,full_stabilisation,1.1712211633934742,-0.29740686277556105,12.308925178315397,1.0905639037805398e-07,1.7038642520658274,7,393
pythia410m,22,full_radius_of_gyration,32.80573642857143,27.346697122137407,8.570592269034924,8.491569443383717e-05,2.5390982039032175,7,393
pythia410m,22,full_effective_dimension,2.85833672114781,1.7722633154944305,7.466468501930143,0.00011526535876828018,1.6326255396240477,7,393
pythia410m,22,full_cos_slope_to_final,-0.011143878399637958,0.03940584226628715,-11.112638225710427,1.3557755560954212e-12,-1.4961378494463913,7,186
pythia410m,22,full_time_to_commit,7.142857142857143,0.553763440860215,11.781172689248328,1.6553533929917822e-05,5.315607871498775,7,186
pythia410m,22,full_commitment_sharpness,4.123410906110491,4.91744468545401,-1.1378886856056385,0.29565351249343264,-0.4573353284692607,7,186
pythia410m,22,full_phase_count,2.5714285714285716,1.063613231552163,2.6369629965369454,0.03860263871381727,1.4625822253315757,7,393
pythia410m,22,clean_interlayer_alignment,0.8253816110747201,0.43939316348568475,18.436785790041295,4.079975271669605e-55,1.317138468383981,7,393
pythia410m,22,full_interlayer_alignment,0.8230413657142857,0.8336053944783716,-20.384764768375202,1.5944373301286055e-21,-1.8683640628539282,7,393
pythia410m,22,clean_speed,42.56175776890346,53.489269921412834,-9.97126956838788,7.12806885748172e-08,-1.5944044323894806,7,208
pythia410m,22,clean_turn_angle,2.0501270634787425,0.4311423874818362,28.403369153917193,5.544626427824131e-65,2.970264594126128,7,208
pythia410m,22,clean_tortuosity,0.10157303086348937,0.9160118428273842,-71.91476889491128,3.366386404818595e-116,-7.602782178958996,7,208
pythia410m,22,clean_dir_consistency,0.0876714502062116,0.9074344123498752,-64.3988087413818,2.3694692101264112e-95,-6.93875104593436,7,208
pythia410m,22,clean_stabilisation,0.6904486581680532,-0.0055564291731140325,5.088780278952287,0.0022242711268823582,2.8600087450603655,7,208
pythia410m,22,clean_radius_of_gyration,32.237383706229075,28.349500408539406,6.522824735900873,0.00021440223020160272,1.6878357163364166,7,208
pythia410m,22,clean_effective_dimension,2.8978683607918874,1.009641706943512,14.892932032092425,5.228035607926847e-06,7.8698395996125035,7,208
pythia410m,22,full_msd_exponent,-0.04100910970253498,0.2014388941420009,-1.9912723578682054,0.07391509478755809,-0.8922602884214754,7,11
pythia410m,22,full_fractal_dimension,116.35179840200053,43.0826810791809,0.9223198357954387,0.38526897907889024,0.5146016008685603,7,11
pythia410m,23,clean_phase_count,6.0,1.005089058524173,981.5000000000001,0.0,70.10714285714288,7,393
pythia410m,23,full_speed,41.98497842857143,40.811364511450385,1.5408243734888163,0.15924524322930225,0.2605128233746621,7,393
pythia410m,23,full_turn_angle,2.0086852482386996,1.2177855913875668,15.176945048697696,2.4020286715177786e-40,1.1175004517400753,7,393
pythia410m,23,full_tortuosity,0.04746824414285715,0.5667083769618321,-26.32588741853893,2.273701158826551e-81,-1.9575855604986576,7,393
pythia410m,23,full_dir_consistency,0.06992090599999999,0.5600546749363867,-25.167956035399516,7.980415763930547e-84,-1.8257180539877498,7,393
pythia410m,23,full_stabilisation,0.9326280249858812,-0.27124331540576935,11.883506816179045,8.180094048989659e-07,1.910789546989352,7,393
pythia410m,23,full_radius_of_gyration,31.57723428571429,24.26072168956743,14.906599276051063,2.9936079891840777e-06,4.682926301877475,7,393
pythia410m,23,full_effective_dimension,4.32010201045445,2.04326527658613,10.892881713141001,1.2175765429551625e-05,2.619586783094076,7,393
pythia410m,23,full_cos_slope_to_final,-0.010662131990351745,0.009604737503663113,-7.712760499778822,9.401588806834228e-10,-0.9838100545573428,7,186
pythia410m,23,full_time_to_commit,7.571428571428571,0.3279569892473118,10.510615741272012,3.737408234359324e-05,5.225362600661691,7,186
pythia410m,23,full_commitment_sharpness,4.584231240408761,4.106815020243327,0.9756397063983495,0.3628640099077674,0.3412594969879304,7,186
pythia410m,23,full_phase_count,5.428571428571429,1.0508905852417303,11.855564724408401,2.112328747827584e-05,6.4170348819039,7,393
pythia410m,23,clean_interlayer_alignment,0.8253816110747201,0.43939316348568475,18.436785790041295,4.079975271669605e-55,1.317138468383981,7,393
pythia410m,23,full_interlayer_alignment,0.8230413657142857,0.8336053944783716,-20.384764768375202,1.5944373301286055e-21,-1.8683640628539282,7,393
pythia410m,23,clean_speed,39.28272901262556,44.63732481919802,-6.837545471953842,1.8488658974488942e-05,-1.2004649715195428,7,208
pythia410m,23,clean_turn_angle,1.9707524776458742,0.46950011872328246,24.64292597904362,1.2345811452030049e-60,2.535392385478095,7,208
pythia410m,23,clean_tortuosity,0.10525782832077571,0.8956982205406978,-61.05085134230901,1.1128429321778738e-134,-6.006730932384041,7,208
pythia410m,23,clean_dir_consistency,0.11112087007079803,0.8922372854386384,-49.310974706371994,5.836129328347624e-51,-5.714103659886116,7,208
pythia410m,23,clean_stabilisation,0.14534225259312256,-0.0055350110123748,0.7455543406211682,0.48406857204662945,0.4251516696019449,7,208
pythia410m,23,clean_radius_of_gyration,31.070477621895925,23.360931359804592,16.72669622675383,6.290621268774513e-07,5.104177796872431,7,208
pythia410m,23,clean_effective_dimension,4.771323067801339,1.0109070447775035,21.21887814039251,6.595118045666605e-07,11.540397473261708,7,208
pythia410m,23,full_msd_exponent,-0.00848261855506367,0.13731663147046147,-1.259035312930176,0.2356117485954441,-0.5651474601730488,7,11
pythia410m,23,full_fractal_dimension,10.943329113352803,11.519424289628677,-0.06867197184285276,0.946501096541423,-0.03628432955720502,7,11
pythia410m,24,clean_phase_count,2.2857142857142856,1.0076335877862594,6.924050803067157,0.0004426645267477002,3.7943111295565934,7,393
pythia410m,24,full_speed,95.68096942857142,82.1497586946565,32.44859178832296,3.9124835276573637e-13,4.180268345212419,7,393
pythia410m,24,full_turn_angle,2.0202442577907016,1.2814550587845819,13.867310741748677,6.427949755960539e-36,0.9935317471813746,7,393
pythia410m,24,full_tortuosity,0.04614033914285715,0.5337555080076336,-24.356244994705158,9.337517923289345e-81,-1.7457614060506141,7,393
pythia410m,24,full_dir_consistency,0.05576162200000001,0.5310286185318066,-23.472985585179245,4.225189879771822e-77,-1.690585692432714,7,393
pythia410m,24,full_stabilisation,0.46836186186770307,-2.404745147258542,17.492285904594297,3.177187959139399e-36,1.383882523287932,7,393
pythia410m,24,full_radius_of_gyration,73.42676285714285,47.09577917557252,62.10856472208261,1.1380408083398798e-39,5.65778960568783,7,393
pythia410m,24,full_effective_dimension,6.5208516120910645,1.9106843371427695,23.11410715797315,9.964903704336795e-08,5.987241419471614,7,393
pythia410m,24,full_cos_slope_to_final,-0.010269027883425456,0.020392190023280084,-21.439411429199644,6.533969454678048e-08,-6.24911935335846,7,186
pythia410m,24,full_time_to_commit,10.857142857142858,1.0913978494623655,13.20639648390565,1.0810461596584406e-05,7.135508142100582,7,186
pythia410m,24,full_commitment_sharpness,11.58409936087472,7.954634184478431,19.622630806863146,2.4977146564113884e-37,2.25179416267097,7,186
pythia410m,24,full_phase_count,3.142857142857143,1.0585241730279897,2.8245017735992572,0.030133161203969548,1.5981803363278797,7,393
pythia410m,24,clean_interlayer_alignment,0.8253816110747201,0.43939316348568475,18.436785790041295,4.079975271669605e-55,1.317138468383981,7,393
pythia410m,24,full_interlayer_alignment,0.8230413657142857,0.8336053944783716,-20.384764768375202,1.5944373301286055e-21,-1.8683640628539282,7,393
pythia410m,24,clean_speed,96.0301023210798,80.18708948905652,28.968717266990062,2.3181576611027184e-16,4.297843160798467,7,208
pythia410m,24,clean_turn_angle,2.0594708578927174,0.5218951404094696,23.679021511964194,2.6022648010169456e-61,2.340489039101523,7,208
pythia410m,24,clean_tortuosity,0.08190392170633586,0.8696953874941056,-47.141316049106536,3.018476943723079e-111,-4.787795061149409,7,208
pythia410m,24,clean_dir_consistency,0.0847113952040672,0.8696589233497014,-45.92185982223334,6.691958635161465e-99,-4.769615161352787,7,208
pythia410m,24,clean_stabilisation,0.7265708852390107,-0.01078178316279175,9.398939731145948,6.56912302962154e-05,4.2467645794239015,7,208
pythia410m,24,clean_radius_of_gyration,71.94400896344867,41.42746917101053,86.12164068222802,9.022719176809681e-27,12.371071460582856,7,208
pythia410m,24,clean_effective_dimension,6.389394555773054,1.0041947737336159,19.946579156801718,1.025422351470232e-06,11.469876972319312,7,208
pythia410m,24,full_msd_exponent,0.08857434264698749,-0.06148867515122238,2.06454336414157,0.06483717876712555,0.926891798111656,7,11
pythia410m,24,full_fractal_dimension,24.073212773715678,0.2977133159818542,10.80654946405877,2.9042640350433402e-05,6.201427676178392,7,11
qwen05b,0,clean_phase_count,8.626794258373206,1.0,38.90208852393237,2.0781107996157484e-97,3.8146636250585595,209,319
qwen05b,0,full_speed,0.5822760424880383,0.4513376809717869,27.67543564663762,1.4346291447715853e-102,2.3064297989214695,209,319
qwen05b,0,full_turn_angle,2.0211989001223913,2.015941430408753,1.0123001504556048,0.3119851793998078,0.08232459114758599,209,319
qwen05b,0,full_tortuosity,0.04004119885645933,0.3530572819278997,-72.69438910707576,1.2743494864098798e-202,-5.774216205486012,209,319
qwen05b,0,full_dir_consistency,0.05264076250239234,0.32020554413793106,-53.22648215122675,8.399008953897843e-163,-4.230154840237926,209,319
qwen05b,0,full_stabilisation,0.00011568507955318529,-0.09281274390074953,28.966111172429503,2.918465029731718e-91,2.297507613375094,209,319
qwen05b,0,full_radius_of_gyration,0.4134400422966507,0.3245466288714734,100.51348042515606,1.747456590452785e-285,9.097008960128864,209,319
qwen05b,0,full_effective_dimension,6.764129748184716,2.0238289620061654,65.97488209238853,9.521987468211068e-189,6.131956706595351,209,319
qwen05b,0,full_cos_slope_to_final,0.0013364939262629166,0.16293278403888328,-54.2502531915527,3.0944406344483424e-154,-4.497581508120954,209,292
qwen05b,0,full_time_to_commit,12.291866028708133,1.2157534246575343,16.55311267447886,7.25595337622307e-40,1.6225927393395616,209,292
qwen05b,0,full_commitment_sharpness,0.0494398789827903,0.11459695420240698,-19.22929418773367,1.376935862352868e-55,-1.6072496554116302,209,292
qwen05b,0,full_phase_count,9.057416267942584,1.0564263322884013,40.090752386589294,5.499844031504991e-102,3.912070420435895,209,319
qwen05b,0,clean_interlayer_alignment,0.8222397220762152,0.7933068094208696,44.023878775361084,2.4984137099315065e-163,3.60496519659809,209,319
qwen05b,0,full_interlayer_alignment,0.8232054356459331,0.7936268452351097,45.09378306639708,2.901723941455644e-167,3.6934963018186067,209,319
qwen05b,0,clean_speed,0.5752634608574461,0.4523847739804875,25.45324091445801,2.9378082079709112e-92,2.1253029493632107,209,319
qwen05b,0,clean_turn_angle,2.022500525821339,2.016940195732356,1.0668768890193454,0.28664785557164707,0.08677291594899475,209,319
qwen05b,0,clean_tortuosity,0.03535613135109388,0.36132859739950834,-81.6796839365449,1.7808177562386407e-218,-6.489102553701783,209,319
qwen05b,0,clean_dir_consistency,0.05803403154942403,0.32819471982392395,-54.11399876420669,4.139489832038801e-166,-4.305252228976879,209,319
qwen05b,0,clean_stabilisation,-0.0014834891568969856,-0.09296516590704575,28.46736048934522,1.4071287589519635e-89,2.2582162763336773,209,319
qwen05b,0,clean_radius_of_gyration,0.4046181970806213,0.3240426318211989,92.01098670543058,6.224712920787326e-258,8.401625730074691,209,319
qwen05b,0,clean_effective_dimension,6.233798225530597,1.9630484610889398,61.14756634302002,1.2699794607629153e-172,5.721762625722752,209,319
qwen05b,0,clean_cos_slope_to_final,-0.0016069702574760263,0.16664662830955854,-61.521712371596124,7.221702724838658e-168,-5.157877601424542,209,286
qwen05b,0,clean_time_to_commit,11.602870813397129,1.2097902097902098,16.0813747493342,2.2077521594593762e-38,1.576502203980173,209,286
qwen05b,0,clean_commitment_sharpness,0.049388658201865554,0.11686398985085783,-20.144138614084568,7.137855755646477e-59,-1.7011533790463869,209,286
qwen05b,0,full_msd_exponent,-0.04650217211273311,-0.17720323736458207,4.670612766710947,0.009461017975563289,3.20929064142152,209,5
qwen05b,0,full_fractal_dimension,0.0,0.0,,,,209,5
qwen05b,1,clean_phase_count,7.708133971291866,1.0,32.99201154562288,1.3525593749789367e-84,3.2351328973809523,209,319
qwen05b,1,full_speed,5.848575071291866,4.945323350783699,32.06263961781818,1.1061012685161818e-114,2.6097361564478416,209,319
qwen05b,1,full_turn_angle,2.0425088804874694,1.9610400670748145,15.227250639325352,4.4205782971479024e-42,1.241527761265597,209,319
qwen05b,1,full_tortuosity,0.03829095297607656,0.33403186503134796,-49.9445036055158,1.0637089806330752e-153,-3.9651899983207444,209,319
qwen05b,1,full_dir_consistency,0.050641329507177035,0.3455448266144201,-53.4714706158448,7.241539899557177e-163,-4.247657446300111,209,319
qwen05b,1,full_stabilisation,0.006786504577644232,0.0881622467974796,-2.8027141142564207,0.005377658137922928,-0.22231674269696966,209,319
qwen05b,1,full_radius_of_gyration,4.117905585645933,3.3997623454545454,69.32077894150484,3.1067268196323102e-245,5.706962204045979,209,319
qwen05b,1,full_effective_dimension,9.378640017441015,2.258974931083129,75.854822090109,1.6808520625411004e-198,7.102771600377872,209,319
qwen05b,1,full_cos_slope_to_final,0.0008973349512263809,0.12228560651659347,-38.339372513922676,8.04945236993525e-116,-3.178601245147592,209,292
qwen05b,1,full_time_to_commit,23.28708133971292,1.5445205479452055,57.616945148039406,8.930990694893869e-132,5.637140251291773,209,292
qwen05b,1,full_commitment_sharpness,0.8303880086926182,0.4053952106057781,12.180959458168122,1.2639946759138652e-28,1.0224751183320506,209,292
qwen05b,1,full_phase_count,8.564593301435407,1.0470219435736676,39.87748726078186,5.2753361579818837e-101,3.895963696792477,209,319
qwen05b,1,clean_interlayer_alignment,0.8222397220762152,0.7933068094208696,44.023878775361084,2.4984137099315065e-163,3.60496519659809,209,319
qwen05b,1,full_interlayer_alignment,0.8232054356459331,0.7936268452351097,45.09378306639708,2.901723941455644e-167,3.6934963018186067,209,319
qwen05b,1,clean_speed,5.8353839833200265,4.934917591208575,32.02353022177488,1.804514787975996e-115,2.6122871834479136,209,319
qwen05b,1,clean_turn_angle,2.0482217894786854,1.9585316110180464,16.80696235725766,1.2161779108026299e-48,1.365807387430582,209,319
qwen05b,1,clean_tortuosity,0.03601945439380317,0.3440308323754786,-51.740793998629464,2.729754790174619e-158,-4.108543382199713,209,319
qwen05b,1,clean_dir_consistency,0.05843935675170428,0.35489511545922686,-53.334853990421344,1.4285629117956254e-163,-4.240707567228706,209,319
qwen05b,1,clean_stabilisation,0.005500864070278204,0.08836231369289965,-2.8526358032674595,0.004618779809073997,-0.22630000347127266,209,319
qwen05b,1,clean_radius_of_gyration,4.068910067161305,3.3867318876858414,63.83523455175138,1.0489857952197133e-234,5.2790416040943,209,319
qwen05b,1,clean_effective_dimension,8.730491786482231,2.177981835921356,72.35052253035859,4.860501035515663e-183,6.836500694566846,209,319
qwen05b,1,clean_cos_slope_to_final,0.0008107337864164531,0.12512187956070353,-40.403101275220386,1.3958740693884348e-120,-3.386668961380242,209,286
qwen05b,1,clean_time_to_commit,16.20095693779904,1.513986013986014,21.38323009204737,1.5116111513294677e-54,2.09561384890635,209,286
qwen05b,1,clean_commitment_sharpness,0.5872171312998357,0.40882195459379184,4.7204164040889625,3.2499618269889233e-06,0.40600819200812516,209,286
qwen05b,1,full_msd_exponent,-0.03374632027480851,-0.1446626025636113,8.427751065580349,0.0010522224999580502,5.485886881525981,209,5
qwen05b,1,full_fractal_dimension,1.195542338396335,0.0,1.0,0.31847242931270026,0.09805806756909201,209,5
qwen05b,2,clean_phase_count,8.301435406698564,1.0,34.83335344572491,9.411773279124408e-89,3.415691325838957,209,319
qwen05b,2,full_speed,7.865697762679425,6.720950460501567,43.54296945250472,1.3162455273678441e-167,3.600615696047309,209,319
qwen05b,2,full_turn_angle,2.0174544559141094,1.9441575847075652,19.52014222861514,2.3226002472250806e-63,1.6269788268864858,209,319
qwen05b,2,full_tortuosity,0.03796822900956937,0.34206036579937305,-53.25641121904148,9.002813686126197e-162,-4.228356083725389,209,319
qwen05b,2,full_dir_consistency,0.05006123181818182,0.34824995672413794,-55.02385642573513,2.5136604644019778e-166,-4.370330490822827,209,319
qwen05b,2,full_stabilisation,-0.004770381274386414,0.11570675102290919,-4.300501067375494,2.2683744204148033e-05,-0.34111768413846877,209,319
qwen05b,2,full_radius_of_gyration,5.622222548803828,4.680160542633229,69.656122910355,5.757375268311187e-243,5.7189261512606375,209,319
qwen05b,2,full_effective_dimension,9.584236535159024,2.409708394899637,72.7031367099755,3.0524422322745423e-198,6.776664587858632,209,319
qwen05b,2,full_cos_slope_to_final,0.0016434087616423133,0.08882954924870383,-41.508623096484094,2.239327703888255e-124,-3.4415703557035378,209,292
qwen05b,2,full_time_to_commit,23.066985645933013,1.5308219178082192,54.26167169306105,2.4537455120461695e-126,5.31045709463049,209,292
qwen05b,2,full_commitment_sharpness,0.6708179501255164,0.41914536773341976,7.828115816226197,6.582595911915766e-14,0.655677897561591,209,292
qwen05b,2,full_phase_count,9.196172248803828,1.0501567398119123,39.81472094328143,1.041207009862298e-100,3.8912855858345443,209,319
qwen05b,2,clean_interlayer_alignment,0.8222397220762152,0.7933068094208696,44.023878775361084,2.4984137099315065e-163,3.60496519659809,209,319
qwen05b,2,full_interlayer_alignment,0.8232054356459331,0.7936268452351097,45.09378306639708,2.901723941455644e-167,3.6934963018186067,209,319
qwen05b,2,clean_speed,7.850083175458406,6.708417633857847,43.71092083566231,3.293369319025237e-170,3.6281775310631974,209,319
qwen05b,2,clean_turn_angle,2.020513662881258,1.9424319984770868,21.249102909259463,4.3442363993255396e-71,1.7606997963482998,209,319
qwen05b,2,clean_tortuosity,0.039151487372922504,0.3517060696985281,-54.89774987461964,4.7285968425962565e-166,-4.360378327731971,209,319
qwen05b,2,clean_dir_consistency,0.061414562433102435,0.3573338485156481,-54.48477159341675,4.2967709128081105e-166,-4.3313566057140145,209,319
qwen05b,2,clean_stabilisation,-0.009274338203049482,0.1160993557792045,-4.473159464500943,1.0731474331796884e-05,-0.3548480100759444,209,319
qwen05b,2,clean_radius_of_gyration,5.576351932361366,4.6596848792790615,65.24101724620739,1.520471749216925e-235,5.377795798620017,209,319
qwen05b,2,clean_effective_dimension,9.100968506917999,2.3219572937226967,70.74737786078597,4.759065100417422e-185,6.655022157452533,209,319
qwen05b,2,clean_cos_slope_to_final,0.0015152369237339698,0.09073607013463136,-44.05388164964828,7.775656839103075e-130,-3.6925097324043135,209,286
qwen05b,2,clean_time_to_commit,16.114832535885167,1.5,20.909588471387202,3.8177123686663027e-53,2.049311038498545,209,286
qwen05b,2,clean_commitment_sharpness,0.49068675200904954,0.42382337830283423,1.99137394532559,0.047202403923294556,0.16950575091600456,209,286
qwen05b,2,full_msd_exponent,-0.015444763046972655,-0.08315635642082297,7.157116950023419,0.0019511134066193439,4.578914183617651,209,5
qwen05b,2,full_fractal_dimension,81.73279241908102,0.0,1.3405749225785715,0.18152082465876024,0.13145418633963984,209,5
qwen05b,3,clean_phase_count,7.84688995215311,1.0,40.29571911925507,3.227909087989303e-100,3.951320348141066,209,319
qwen05b,3,full_speed,9.621602997607654,8.812767889028212,31.284367808652327,1.014022737924799e-112,2.5538005161187547,209,319
qwen05b,3,full_turn_angle,1.9860930328734183,1.9215918981169458,23.98976157427907,6.218187857948545e-85,1.9990611039906294,209,319
qwen05b,3,full_tortuosity,0.037045067564593304,0.3532017165673981,-52.00764763433178,8.600566694115744e-159,-4.129191371109264,209,319
qwen05b,3,full_dir_consistency,0.052581606387559814,0.35583233001880876,-52.90785880230119,3.4189175122201746e-161,-4.20161337880198,209,319
qwen05b,3,full_stabilisation,-0.006645834452506249,0.7050251575615446,-27.28460903805658,2.310377852226006e-85,-2.1641638433496344,209,319
qwen05b,3,full_radius_of_gyration,7.090604851674641,6.189617526959247,32.391583379225885,2.365622198462713e-115,2.6327043700475627,209,319
qwen05b,3,full_effective_dimension,10.602188803932883,2.5158939697899414,71.43410411872662,6.8961944353509185e-193,6.677385317784402,209,319
qwen05b,3,full_cos_slope_to_final,0.0023296330487602517,0.10215063147338156,-54.70133472828154,1.9769142690956328e-155,-4.535792130553439,209,292
qwen05b,3,full_time_to_commit,16.31578947368421,1.4486301369863013,25.892178158965642,2.8948561122518555e-67,2.536693638145985,209,292
qwen05b,3,full_commitment_sharpness,0.6081754556683262,-0.026941548471581447,26.5874981981832,1.0669880628002624e-91,2.2684606152508566,209,292
qwen05b,3,full_phase_count,9.014354066985646,1.031347962382445,42.25035470932687,6.506393699952471e-105,4.135239797481041,209,319
