model,layer,group_a,group_b,metric,cohen_d,p_val,mean_a,mean_b
pythia410m,9,G3,G4,full_effective_dimension,-0.6739100622252365,0.16157078236392,8.282790148472724,9.080982616969518
pythia410m,9,G3,G4,full_cos_slope_to_final,-1.5918886201186435,8.07179677463485e-06,0.006337954282993077,0.009965431943987186
pythia410m,9,G3,G4,full_time_to_commit,0.6626785152183857,0.008226745596472119,12.316195372750643,9.285714285714286
pythia410m,9,G3,G4,full_commitment_sharpness,1.5226066439520467,2.6475318643909616e-09,0.6841660403960161,0.39066083090645926
pythia410m,9,G3,G4,full_phase_count,0.4762931174947707,1.1002088663834883e-10,5.897172236503856,3.0
pythia410m,9,G3,G4,clean_interlayer_alignment,0.29637852918172997,0.10711247449507863,0.8261524323939051,0.8253816110747201
pythia410m,9,G3,G4,full_interlayer_alignment,0.5401507091062439,0.007314117599500326,0.8242892154498715,0.8230413657142857
pythia410m,9,G3,G4,clean_speed,0.31847125970650614,0.3568657040740418,19.718983221176657,19.55492373875209
pythia410m,9,G3,G4,clean_turn_angle,-0.04041870638523527,0.9304712408238391,1.9980522479986471,1.9989471094948905
pythia410m,9,G3,G4,clean_tortuosity,-1.6476031907421194,0.0006323106403810527,0.04722246131321033,0.06657091049211361
pythia410m,9,G3,G4,clean_dir_consistency,-1.8454036420292248,0.0013173313332666666,0.04905765405245562,0.06776265853217668
pythia410m,9,G3,G4,clean_stabilisation,0.04855174681746074,0.9300290385135699,-0.029526602705565126,-0.03342966961932111
pythia410m,9,G3,G4,clean_radius_of_gyration,0.5859896833830863,0.048482815269525116,15.300497824857658,15.090978486197335
pythia410m,9,G3,G4,clean_effective_dimension,-0.4638865485475432,0.34271215203482364,7.462122685498628,7.958185604640415
pythia410m,9,G3,G4,clean_cos_slope_to_final,0.09340457967086788,0.85278927489507,0.00203496158195969,0.0019296836281569288
pythia410m,9,G3,G4,clean_time_to_commit,1.0409535229118132,2.7972257163322137e-05,11.241645244215938,6.285714285714286
pythia410m,9,G3,G4,clean_commitment_sharpness,1.5985727392558136,3.884068991571501e-18,0.6613816234323849,0.34918335505894255
pythia410m,9,G3,G4,clean_msd_exponent,-1.4641276233050742,2.330216209596342e-19,0.10244853223840555,0.17401105412773513
pythia410m,9,G3,G4,clean_fractal_dimension,1.2375525681400552,2.716488882928822e-41,20.51593444133992,11.510408988608162
pythia410m,9,G3,G4,full_msd_exponent,-1.1241428662774988,0.0001339346387000185,0.10060187915926522,0.1507944510898091
pythia410m,9,G3,G4,full_fractal_dimension,1.0261336212159655,3.7148935404694035e-05,18.99485376560616,13.45752440040607
pythia410m,10,G1,G2,clean_phase_count,0.07142857142857052,0.31792738628353967,1.0025445292620865,1.0
pythia410m,10,G1,G2,full_speed,-0.09390354908723576,0.6007606036880951,19.30054770178117,19.36677542857143
pythia410m,10,G1,G2,full_turn_angle,1.718501475110045,3.311375198339244e-79,1.2054944456988619,0.0
pythia410m,10,G1,G2,full_tortuosity,-1.6296845868971468,6.306238580178366e-74,0.5645751742417303,0.9999999857142857
pythia410m,10,G1,G2,full_dir_consistency,-1.6306911604241352,5.491325930869359e-74,0.5655320793384224,0.9999999828571429
pythia410m,10,G1,G2,full_stabilisation,0.790662057745836,5.766770586885031e-25,0.13491363316765606,0.0
pythia410m,10,G1,G2,full_radius_of_gyration,1.4925085482270888,4.9171193764973736e-32,11.765324460559796,9.683387571428572
pythia410m,10,G1,G2,full_effective_dimension,1.2622162272141244,8.09135922825281e-52,2.212857806348922,1.0
pythia410m,10,G1,G2,full_phase_count,0.2089184131941291,0.0036463947794703783,1.0814249363867685,1.0
pythia410m,10,G1,G2,clean_interlayer_alignment,-1.3268825081234648,1.0568813711555108e-55,0.43939316348568475,0.8282371844564166
pythia410m,10,G1,G2,full_interlayer_alignment,0.9469363469598047,1.9854853617199094e-09,0.8336053944783716,0.82823718
pythia410m,10,G1,G2,clean_speed,-0.4877426989813095,0.015785765310799588,18.992476172172108,19.366775240216935
pythia410m,10,G1,G2,clean_turn_angle,0.7916493500021032,6.247084310594587e-14,0.4544826104090764,0.0
pythia410m,10,G1,G2,clean_tortuosity,-0.785095018353204,9.452053545502597e-14,0.8970376471630656,0.9999999829701015
pythia410m,10,G1,G2,clean_dir_consistency,-0.7854698251939571,9.231274708967876e-14,0.8966060408319418,0.9999999829701015
pythia410m,10,G1,G2,clean_stabilisation,-0.09829463743659811,0.31847803566158933,-0.003974001055436928,0.0
pythia410m,10,G1,G2,clean_radius_of_gyration,0.588014120754544,0.00039834261423022033,10.007113699729626,9.683387620108467
pythia410m,10,G1,G2,clean_effective_dimension,0.09829463743659748,0.31847803566159233,1.0137070692502534,1.0
pythia410m,10,G1,G3,clean_phase_count,-0.6770143203528214,3.8203076673691105e-19,1.0025445292620865,4.951156812339332
pythia410m,10,G1,G3,full_speed,-0.5337078694410651,2.696385457211179e-13,19.30054770178117,19.729388575835475
pythia410m,10,G1,G3,full_turn_angle,-1.0860514765918001,2.2435377534750482e-41,1.2054944456988619,1.9675048362932965
pythia410m,10,G1,G3,full_tortuosity,1.922258917423334,3.292924466336335e-91,0.5645751742417303,0.050584033645501285
pythia410m,10,G1,G3,full_dir_consistency,1.9139504035724806,1.0481632942799086e-90,0.5655320793384224,0.05529142003341902
pythia410m,10,G1,G3,full_stabilisation,1.4391319701160998,6.128658358970948e-65,0.13491363316765606,-0.12018935241770604
pythia410m,10,G1,G3,full_radius_of_gyration,-2.830542776829847,1.6039941331727e-148,11.765324460559796,15.842493871465297
pythia410m,10,G1,G3,full_effective_dimension,-4.8675591450637485,0.0,2.212857806348922,8.276689269548823
pythia410m,10,G1,G3,full_cos_slope_to_final,4.263077493489472,1.1301440848094226e-101,0.034103060572874364,0.005861578959696989
pythia410m,10,G1,G3,full_time_to_commit,-1.9968541963336421,1.764327584502616e-95,1.403225806451613,10.604113110539846
pythia410m,10,G1,G3,full_commitment_sharpness,-1.1973959551893874,8.179254519586639e-34,0.48630981547858126,0.8210757360973211
pythia410m,10,G1,G3,full_phase_count,-0.7864166567233738,1.5475024252544815e-24,1.0814249363867685,5.616966580976864
pythia410m,10,G1,G3,clean_interlayer_alignment,-1.3197238459112752,2.8107160969799595e-55,0.43939316348568475,0.8261524323939051
pythia410m,10,G1,G3,full_interlayer_alignment,1.538573733949538,9.460688811987885e-74,0.8336053944783716,0.8242892154498715
pythia410m,10,G1,G3,clean_speed,-1.170010770977633,8.670607964874671e-31,18.992476172172108,20.043847012948866
pythia410m,10,G1,G3,clean_turn_angle,-2.673442677669785,2.643800568461758e-70,0.4544826104090764,1.9898407719742057
pythia410m,10,G1,G3,clean_tortuosity,6.439857471476432,3.4235384543889937e-141,0.8970376471630656,0.0496386555633998
pythia410m,10,G1,G3,clean_dir_consistency,6.416124765762977,1.664059873450153e-140,0.8966060408319418,0.05046776085038566
pythia410m,10,G1,G3,clean_stabilisation,0.8687424455846269,3.717571196569117e-21,-0.003974001055436928,-0.052149259592586344
pythia410m,10,G1,G3,clean_radius_of_gyration,-8.715183777378869,1.2985873890039873e-235,10.007113699729626,15.748774550567862
pythia410m,10,G1,G3,clean_effective_dimension,-9.496157603151596,0.0,1.0137070692502534,7.4568555961844245
pythia410m,10,G1,G3,full_msd_exponent,0.4977393944987406,0.2711063394512089,0.18335873438823372,0.10967890541078866
pythia410m,10,G1,G3,full_fractal_dimension,-0.15599359916244704,0.6326342997792505,16.470073815672365,17.505467855318486
pythia410m,10,G1,G4,clean_phase_count,-28.000000000000007,0.0,1.0025445292620865,2.0
pythia410m,10,G1,G4,full_speed,-0.2107439967698751,0.3446134777682794,19.30054770178117,19.45267571428571
pythia410m,10,G1,G4,full_turn_angle,-1.0688764127610024,3.761331918363893e-40,1.2054944456988619,1.9553501605987549
pythia410m,10,G1,G4,full_tortuosity,1.8523463420157644,2.558375218642082e-86,0.5645751742417303,0.06957688542857143
pythia410m,10,G1,G4,full_dir_consistency,1.8483067025784308,6.25444089925077e-85,0.5655320793384224,0.07295777928571427
pythia410m,10,G1,G4,full_stabilisation,1.585907573837217,0.0005347588864224879,0.13491363316765606,-0.16558085083570395
pythia410m,10,G1,G4,full_radius_of_gyration,-2.807182179052992,3.2097162878710443e-41,11.765324460559796,15.684347571428571
pythia410m,10,G1,G4,full_effective_dimension,-5.76221345394111,2.020458233222381e-06,2.212857806348922,9.140633038112096
pythia410m,10,G1,G4,full_cos_slope_to_final,3.9427800833496454,6.877478309314671e-90,0.034103060572874364,0.0091310957844319
pythia410m,10,G1,G4,full_time_to_commit,-1.3477000349357642,0.054847207840618264,1.403225806451613,5.0
pythia410m,10,G1,G4,full_commitment_sharpness,-0.04833484638849402,0.7443352480752069,0.48630981547858126,0.4959440231323242
pythia410m,10,G1,G4,full_phase_count,-2.3898106911725563,0.0005456633193374033,1.0814249363867685,2.2857142857142856
pythia410m,10,G1,G4,clean_interlayer_alignment,-1.317138468383981,4.079975271669605e-55,0.43939316348568475,0.8253816110747201
pythia410m,10,G1,G4,full_interlayer_alignment,1.8683640628539282,1.5944373301286055e-21,0.8336053944783716,0.8230413657142857
pythia410m,10,G1,G4,clean_speed,-1.0629100985907385,0.0027122884223820757,18.992476172172108,19.85388047354562
pythia410m,10,G1,G4,clean_turn_angle,-2.66655403860476,3.159716803073708e-70,0.4544826104090764,1.9858298982892717
pythia410m,10,G1,G4,clean_tortuosity,6.306127136319895,4.423789737953864e-136,0.8970376471630656,0.0692917991961751
pythia410m,10,G1,G4,clean_dir_consistency,6.2901803508446354,6.879375812505503e-133,0.8966060408319418,0.06773220215524942
pythia410m,10,G1,G4,clean_stabilisation,0.7050228249150603,0.21663782651707786,-0.003974001055436928,-0.0645967795032448
pythia410m,10,G1,G4,clean_radius_of_gyration,-10.028410208652756,7.024184117680083e-20,10.007113699729626,15.572096824645996
pythia410m,10,G1,G4,clean_effective_dimension,-9.799965606682727,2.3419065934551494e-06,1.0137070692502534,8.01531273978097
pythia410m,10,G1,G4,full_msd_exponent,0.10748205317783338,0.8151147293387019,0.18335873438823372,0.16813911290543482
pythia410m,10,G1,G4,full_fractal_dimension,0.9581026370239306,0.05747994663819707,16.470073815672365,11.9723965193571
pythia410m,10,G2,G3,clean_phase_count,-0.6774632326511287,3.6405475654135923e-19,1.0,4.951156812339332
pythia410m,10,G2,G3,full_speed,-0.7675192799420048,0.0168441897650484,19.36677542857143,19.729388575835475
pythia410m,10,G2,G3,full_turn_angle,-133.95555370381936,0.0,0.0,1.9675048362932965
pythia410m,10,G2,G3,full_tortuosity,90.55161047356266,0.0,0.9999999857142857,0.050584033645501285
pythia410m,10,G2,G3,full_dir_consistency,102.75708702659932,0.0,0.9999999828571429,0.05529142003341902
pythia410m,10,G2,G3,full_stabilisation,2.5029485396012743,1.3313481132771354e-121,0.0,-0.12018935241770604
pythia410m,10,G2,G3,full_radius_of_gyration,-16.023871472051734,4.6632188808816754e-15,9.683387571428572,15.842493871465297
pythia410m,10,G2,G3,full_effective_dimension,-9.177906745591192,0.0,1.0,8.276689269548823
pythia410m,10,G2,G3,full_phase_count,-0.8023691215753512,2.501397207304595e-25,1.0,5.616966580976864
pythia410m,10,G2,G3,clean_interlayer_alignment,0.7996254282041756,0.0012377535928866478,0.8282371844564166,0.8261524323939051
pythia410m,10,G2,G3,full_interlayer_alignment,1.6825926580099082,1.6714956288680858e-05,0.82823718,0.8242892154498715
pythia410m,10,G2,G3,clean_speed,-1.2496697722809238,0.0005841241963379895,19.366775240216935,20.043847012948866
pythia410m,10,G2,G3,clean_turn_angle,-129.95423676128198,0.0,0.0,1.9898407719742057
pythia410m,10,G2,G3,clean_tortuosity,88.36333838947328,0.0,0.9999999829701015,0.0496386555633998
pythia410m,10,G2,G3,clean_dir_consistency,118.51524813211078,0.0,0.9999999829701015,0.05046776085038566
pythia410m,10,G2,G3,clean_stabilisation,1.373964965893706,5.7629721208103154e-58,0.0,-0.052149259592586344
pythia410m,10,G2,G3,clean_radius_of_gyration,-15.677329525723051,4.698772343491695e-15,9.683387620108467,15.748774550567862
pythia410m,10,G2,G3,clean_effective_dimension,-9.72394764260989,0.0,1.0,7.4568555961844245
pythia410m,10,G2,G4,clean_phase_count,0.0,0.0,1.0,2.0
pythia410m,10,G2,G4,full_speed,-0.2734797430501237,0.6447108710822302,19.36677542857143,19.45267571428571
pythia410m,10,G2,G4,full_turn_angle,-219.84046671667596,2.2143537834930103e-14,0.0,1.9553501605987549
pythia410m,10,G2,G4,full_tortuosity,191.37014309537074,5.0890024745464954e-14,0.9999999857142857,0.06957688542857143
pythia410m,10,G2,G4,full_dir_consistency,153.37392201826856,1.9201446493845497e-13,0.9999999828571429,0.07295777928571427
pythia410m,10,G2,G4,full_stabilisation,2.010031685706575,0.013118861562537427,0.0,-0.16558085083570395
pythia410m,10,G2,G4,full_radius_of_gyration,-40.510237039408544,8.829057880206334e-17,9.683387571428572,15.684347571428571
pythia410m,10,G2,G4,full_effective_dimension,-11.265768211811325,1.1736725424367416e-06,1.0,9.140633038112096
pythia410m,10,G2,G4,full_phase_count,-4.024922359499621,0.000433001632438697,1.0,2.2857142857142856
pythia410m,10,G2,G4,clean_interlayer_alignment,2.935478497169758,0.00026970791035286926,0.8282371844564166,0.8253816110747201
pythia410m,10,G2,G4,full_interlayer_alignment,5.769615080921449,5.142638181139958e-07,0.82823718,0.8230413657142857
pythia410m,10,G2,G4,clean_speed,-1.2887969053290596,0.05019890798306902,19.366775240216935,19.85388047354562
pythia410m,10,G2,G4,clean_turn_angle,-136.74918595400808,3.8218143897421823e-13,0.0,1.9858298982892717
pythia410m,10,G2,G4,clean_tortuosity,169.99193589008968,1.0358364528835045e-13,0.9999999829701015,0.0692917991961751
pythia410m,10,G2,G4,clean_dir_consistency,153.83783755242217,1.885665567311018e-13,0.9999999829701015,0.06773220215524942
pythia410m,10,G2,G4,clean_stabilisation,0.8511951854578207,0.19083726494612713,0.0,-0.0645967795032448
pythia410m,10,G2,G4,clean_radius_of_gyration,-38.341108729325,3.0438074220932437e-16,9.683387620108467,15.572096824645996
pythia410m,10,G2,G4,clean_effective_dimension,-10.011707526089062,2.357014815502262e-06,1.0,8.01531273978097
pythia410m,10,G3,G4,clean_phase_count,0.5060037677836667,8.356203768989626e-12,4.951156812339332,2.0
pythia410m,10,G3,G4,full_speed,0.5569114477763795,0.1027885549556688,19.729388575835475,19.45267571428571
pythia410m,10,G3,G4,full_turn_angle,0.7078642612264631,0.056193819956646206,1.9675048362932965,1.9553501605987549
pythia410m,10,G3,G4,full_tortuosity,-1.6433760925305165,0.0003449792480181008,0.050584033645501285,0.06957688542857143
pythia410m,10,G3,G4,full_dir_consistency,-1.6056587880131932,0.00205623830171479,0.05529142003341902,0.07295777928571427
pythia410m,10,G3,G4,full_stabilisation,0.47604559258189205,0.3775374330556749,-0.12018935241770604,-0.16558085083570395
pythia410m,10,G3,G4,full_radius_of_gyration,0.4070613551948963,0.05302153197067556,15.842493871465297,15.684347571428571
pythia410m,10,G3,G4,full_effective_dimension,-0.8053663317140959,0.08432128469669715,8.276689269548823,9.140633038112096
pythia410m,10,G3,G4,full_cos_slope_to_final,-1.6696383247109892,1.4764383635036355e-23,0.005861578959696989,0.0091310957844319
pythia410m,10,G3,G4,full_time_to_commit,1.062451127104323,0.009436664279334673,10.604113110539846,5.0
pythia410m,10,G3,G4,full_commitment_sharpness,1.6047330956505093,9.868726089566876e-09,0.8210757360973211,0.4959440231323242
pythia410m,10,G3,G4,full_phase_count,0.5780385719217616,9.629746384125274e-12,5.616966580976864,2.2857142857142856
pythia410m,10,G3,G4,clean_interlayer_alignment,0.29637852918172997,0.10711247449507863,0.8261524323939051,0.8253816110747201
pythia410m,10,G3,G4,full_interlayer_alignment,0.5401507091062439,0.007314117599500326,0.8242892154498715,0.8230413657142857
pythia410m,10,G3,G4,clean_speed,0.3159926944969678,0.35546044473281885,20.043847012948866,19.85388047354562
pythia410m,10,G3,G4,clean_turn_angle,0.19006263387461753,0.6514898361849859,1.9898407719742057,1.9858298982892717
pythia410m,10,G3,G4,clean_tortuosity,-1.6284637694173423,0.0006034265126402038,0.0496386555633998,0.0692917991961751
pythia410m,10,G3,G4,clean_dir_consistency,-1.7185998257256463,0.0024115080585810425,0.05046776085038566,0.06773220215524942
pythia410m,10,G3,G4,clean_stabilisation,0.14669724391010006,0.7862169856983489,-0.052149259592586344,-0.0645967795032448
pythia410m,10,G3,G4,clean_radius_of_gyration,0.4494503002305414,0.043930973517754816,15.748774550567862,15.572096824645996
pythia410m,10,G3,G4,clean_effective_dimension,-0.578498445738337,0.2181883161129556,7.4568555961844245,8.01531273978097
pythia410m,10,G3,G4,clean_cos_slope_to_final,-0.055860346080669095,0.9113823117673829,0.0035134441104452993,0.0035969232738529
pythia410m,10,G3,G4,clean_time_to_commit,1.1105006094783252,0.0008724799373393679,9.015424164524422,3.2857142857142856
pythia410m,10,G3,G4,clean_commitment_sharpness,1.5650160076854263,1.171469289725347e-15,0.7804580359961503,0.4531116485595703
pythia410m,10,G3,G4,clean_msd_exponent,-1.53587067182201,2.8220922999610712e-30,0.11204638870857683,0.18922399787338318
pythia410m,10,G3,G4,clean_fractal_dimension,1.27032597546413,8.7892004806726e-48,18.660968828987645,10.577617082780057
pythia410m,10,G3,G4,full_msd_exponent,-1.2965320581604085,1.4219827262539662e-06,0.10967890541078866,0.16813911290543482
pythia410m,10,G3,G4,full_fractal_dimension,1.1535023490921106,7.059894278137043e-09,17.505467855318486,11.9723965193571
pythia410m,11,G1,G2,clean_phase_count,0.07142857142857052,0.31792738628353967,1.0025445292620865,1.0
pythia410m,11,G1,G2,full_speed,-1.015134376568408,2.5097520822077075e-11,19.642262318066155,20.360190285714285
pythia410m,11,G1,G2,full_turn_angle,1.7197195486905474,2.805075967653653e-79,1.1952873020985049,0.0
pythia410m,11,G1,G2,full_tortuosity,-1.6285292434007548,7.391828225694564e-74,0.5661330907175574,1.0000000142857144
pythia410m,11,G1,G2,full_dir_consistency,-1.63024060426131,5.8421820885872116e-74,0.5681370435877863,0.9999999657142858
pythia410m,11,G1,G2,full_stabilisation,0.7175396078781769,2.7945824086536143e-21,0.09996609188042496,0.0
pythia410m,11,G1,G2,full_radius_of_gyration,1.4272175538586904,2.0128163738785417e-57,11.999954662849872,10.180095428571429
pythia410m,11,G1,G2,full_effective_dimension,1.2605606530924407,1.0170364242130807e-51,2.2407348295507843,1.0
pythia410m,11,G1,G2,full_phase_count,0.22117520027790186,0.0020993360845716425,1.0534351145038168,1.0
pythia410m,11,G1,G2,clean_interlayer_alignment,-1.3268825081234648,1.0568813711555108e-55,0.43939316348568475,0.8282371844564166
pythia410m,11,G1,G2,full_interlayer_alignment,0.9469363469598047,1.9854853617199094e-09,0.8336053944783716,0.82823718
pythia410m,11,G1,G2,clean_speed,-0.7197556699171699,3.6448806347993094e-09,19.71569389334092,20.360190527779714
pythia410m,11,G1,G2,clean_turn_angle,0.7924178134777629,5.950348993337484e-14,0.45320967441568005,0.0
pythia410m,11,G1,G2,clean_tortuosity,-0.7873991395566636,8.17309601431886e-14,0.8979866198049142,1.0000000170298986
pythia410m,11,G1,G2,clean_dir_consistency,-0.7876684950059161,8.035251295886599e-14,0.8972888805975134,0.999999965940203
pythia410m,11,G1,G2,clean_stabilisation,-0.09829463743659811,0.31847803566158933,-0.004289634723534347,0.0
pythia410m,11,G1,G2,clean_radius_of_gyration,0.4131435877932777,0.00023254964365394245,10.382442639424251,10.180095263889857
pythia410m,11,G1,G2,clean_effective_dimension,0.09829463743659896,0.31847803566158506,1.0114703682752757,1.0
pythia410m,11,G1,G3,clean_phase_count,-0.7580276696419482,4.4759038821289904e-23,1.0025445292620865,5.712082262210797
pythia410m,11,G1,G3,full_speed,-0.6266644874057696,2.00507212070669e-17,19.642262318066155,20.138380424164524
pythia410m,11,G1,G3,full_turn_angle,-1.0939157843287293,7.759073676656824e-42,1.1952873020985049,1.9558081911891163
pythia410m,11,G1,G3,full_tortuosity,1.92968467008364,1.2250510782607947e-91,0.5661330907175574,0.05163198434652957
pythia410m,11,G1,G3,full_dir_consistency,1.9324030059477242,9.213588487785578e-92,0.5681370435877863,0.05595146866323907
pythia410m,11,G1,G3,full_stabilisation,1.3362907677236155,1.5480505994314202e-58,0.09996609188042496,-0.09441896355013196
pythia410m,11,G1,G3,full_radius_of_gyration,-3.2242741129759964,9.078511516579493e-167,11.999954662849872,16.227032962724937
pythia410m,11,G1,G3,full_effective_dimension,-4.990123360152688,0.0,2.2407348295507843,8.603131773539252
pythia410m,11,G1,G3,full_cos_slope_to_final,4.795823467699192,4.8066443547080223e-110,0.04110422810247762,0.005756674731216847
pythia410m,11,G1,G3,full_time_to_commit,-1.0193963307455673,3.9162919190340625e-37,1.510752688172043,13.889460154241645
pythia410m,11,G1,G3,full_commitment_sharpness,-1.0153768395942744,1.3066621671859052e-21,0.6336631005810153,0.8406580652859647
pythia410m,11,G1,G3,full_phase_count,-0.9064692923301687,7.2325218849326345e-31,1.0534351145038168,6.609254498714653
pythia410m,11,G1,G3,clean_interlayer_alignment,-1.3197238459112752,2.8107160969799595e-55,0.43939316348568475,0.8261524323939051
pythia410m,11,G1,G3,full_interlayer_alignment,1.538573733949538,9.460688811987885e-74,0.8336053944783716,0.8242892154498715
pythia410m,11,G1,G3,clean_speed,-0.7137982725563593,4.537507225479174e-13,19.71569389334092,20.426655536445676
pythia410m,11,G1,G3,clean_turn_angle,-2.663976604783025,4.6381948749612826e-70,0.45320967441568005,1.9774454449013756
pythia410m,11,G1,G3,clean_tortuosity,6.476331140977593,6.202433353045736e-142,0.8979866198049142,0.05524731410193256
pythia410m,11,G1,G3,clean_dir_consistency,6.428134931741696,8.860253354674413e-141,0.8972888805975134,0.057129491771784384
pythia410m,11,G1,G3,clean_stabilisation,0.3569329564710669,5.9534521634626494e-05,-0.004289634723534347,-0.024915635248678347
pythia410m,11,G1,G3,clean_radius_of_gyration,-9.914778490371868,1.7564352416331e-244,10.382442639424251,16.15450704618714
pythia410m,11,G1,G3,clean_effective_dimension,-9.799060778604295,0.0,1.0114703682752757,7.752111285388623
pythia410m,11,G1,G3,full_msd_exponent,0.5865934148593652,0.196712599755708,0.18388308375625922,0.10472429892450794
pythia410m,11,G1,G3,full_fractal_dimension,-0.4581314046622927,0.14173092987464095,15.415250815521109,18.41590573415948
pythia410m,11,G1,G4,clean_phase_count,-28.000000000000007,0.0,1.0025445292620865,2.0
pythia410m,11,G1,G4,full_speed,-0.6135672503078515,0.04546461362374865,19.642262318066155,20.117666857142858
pythia410m,11,G1,G4,full_turn_angle,-1.0747161998159143,1.5598834565659673e-40,1.1952873020985049,1.942316668374198
pythia410m,11,G1,G4,full_tortuosity,1.8632031865724012,3.5611292891540134e-87,0.5661330907175574,0.06967512485714286
pythia410m,11,G1,G4,full_dir_consistency,1.8720123406154145,1.3164409329383409e-86,0.5681370435877863,0.07211012142857144
pythia410m,11,G1,G4,full_stabilisation,1.4633469497725184,0.0036704520412914558,0.09996609188042496,-0.14605532236834345
pythia410m,11,G1,G4,full_radius_of_gyration,-3.3814606837882017,4.607986916419005e-121,11.999954662849872,16.313636
pythia410m,11,G1,G4,full_effective_dimension,-5.967439671688025,1.147359614697348e-06,2.2407348295507843,9.41483701978411
pythia410m,11,G1,G4,full_cos_slope_to_final,4.534450426875989,5.638766680727701e-91,0.04110422810247762,0.008926443651136729
pythia410m,11,G1,G4,full_time_to_commit,-6.008426208881915,2.6761381816419356e-05,1.510752688172043,9.857142857142858
pythia410m,11,G1,G4,full_commitment_sharpness,-0.5626442164469073,0.0025234724483252967,0.6336631005810153,0.7346082414899554
pythia410m,11,G1,G4,full_phase_count,-3.281964039660337,0.0008406374460285118,1.0534351145038168,3.142857142857143
pythia410m,11,G1,G4,clean_interlayer_alignment,-1.317138468383981,4.079975271669605e-55,0.43939316348568475,0.8253816110747201
pythia410m,11,G1,G4,full_interlayer_alignment,1.8683640628539282,1.5944373301286055e-21,0.8336053944783716,0.8230413657142857
pythia410m,11,G1,G4,clean_speed,-0.7798247075246147,0.017141067485672443,19.71569389334092,20.481799261910574
pythia410m,11,G1,G4,clean_turn_angle,-2.6545725514457934,5.575431971333558e-70,0.45320967441568005,1.9717960017068046
pythia410m,11,G1,G4,clean_tortuosity,6.329682094711514,2.024371418966345e-136,0.8979866198049142,0.07721630483865734
pythia410m,11,G1,G4,clean_dir_consistency,6.293166781584782,2.839531692252208e-131,0.8972888805975134,0.07572281892810546
pythia410m,11,G1,G4,clean_stabilisation,0.46404562108842173,0.4068183754370297,-0.004289634723534347,-0.050541914112525746
pythia410m,11,G1,G4,clean_radius_of_gyration,-12.00926951770095,3.8965344903877576e-79,10.382442639424251,16.275262015206472
pythia410m,11,G1,G4,clean_effective_dimension,-10.594532422530806,1.52466526716575e-06,1.0114703682752757,8.257432801382881
pythia410m,11,G1,G4,full_msd_exponent,0.12121459425357567,0.7920847950096164,0.18388308375625922,0.16835383718585817
pythia410m,11,G1,G4,full_fractal_dimension,0.8262306186974826,0.09447702693496601,15.415250815521109,11.943631092677789
pythia410m,11,G2,G3,clean_phase_count,-0.7584496941813752,4.265076066677845e-23,1.0,5.712082262210797
pythia410m,11,G2,G3,full_speed,0.594456772560718,0.0016397922808449367,20.360190285714285,20.138380424164524
pythia410m,11,G2,G3,full_turn_angle,-123.56651452717023,0.0,0.0,1.9558081911891163
pythia410m,11,G2,G3,full_tortuosity,90.06022183224034,0.0,1.0000000142857144,0.05163198434652957
pythia410m,11,G2,G3,full_dir_consistency,108.20139371248442,0.0,0.9999999657142858,0.05595146866323907
pythia410m,11,G2,G3,full_stabilisation,2.256447238521382,1.0832699424153025e-108,0.0,-0.09441896355013196
pythia410m,11,G2,G3,full_radius_of_gyration,-19.514468645067048,8.856026688335244e-37,10.180095428571429,16.227032962724937
pythia410m,11,G2,G3,full_effective_dimension,-9.381379740318318,0.0,1.0,8.603131773539252
pythia410m,11,G2,G3,full_phase_count,-0.9158994220353104,2.2850349470122392e-31,1.0,6.609254498714653
pythia410m,11,G2,G3,clean_interlayer_alignment,0.7996254282041756,0.0012377535928866478,0.8282371844564166,0.8261524323939051
pythia410m,11,G2,G3,full_interlayer_alignment,1.6825926580099082,1.6714956288680858e-05,0.82823718,0.8242892154498715
pythia410m,11,G2,G3,clean_speed,-0.14755685487177153,0.2551045093976012,20.360190527779714,20.426655536445676
pythia410m,11,G2,G3,clean_turn_angle,-121.14520486014743,0.0,0.0,1.9774454449013756
pythia410m,11,G2,G3,clean_tortuosity,77.7471069862282,0.0,1.0000000170298986,0.05524731410193256
pythia410m,11,G2,G3,clean_dir_consistency,106.2757491142391,0.0,0.999999965940203,0.057129491771784384
pythia410m,11,G2,G3,clean_stabilisation,0.6577710429517992,3.0001037051624292e-18,0.0,-0.024915635248678347
pythia410m,11,G2,G3,clean_radius_of_gyration,-18.68843474194714,2.1393795107975476e-38,10.180095263889857,16.15450704618714
pythia410m,11,G2,G3,clean_effective_dimension,-9.96009795135862,0.0,1.0,7.752111285388623
pythia410m,11,G2,G4,clean_phase_count,0.0,0.0,1.0,2.0
pythia410m,11,G2,G4,full_speed,0.7220548047476582,0.25291607860612936,20.360190285714285,20.117666857142858
pythia410m,11,G2,G4,full_turn_angle,-240.9713817489234,1.2767560840188002e-14,0.0,1.942316668374198
pythia410m,11,G2,G4,full_tortuosity,207.84763816915432,3.100392430559319e-14,1.0000000142857144,0.06967512485714286
pythia410m,11,G2,G4,full_dir_consistency,161.3356959435037,1.4173255465696536e-13,0.9999999657142858,0.07211012142857144
pythia410m,11,G2,G4,full_stabilisation,1.5520530475190588,0.03613751597152659,0.0,-0.14605532236834345
pythia410m,11,G2,G4,full_radius_of_gyration,-90.16378449904035,1.2998280743766514e-19,10.180095428571429,16.313636
