speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct,cluster
14.009425163269043,0.06784040480852127,-0.030656354273519197,1.918870210647583,-0.3344929814338684,0.041812919080257416,14.814509391784668,0.0018371151579964543,-0.03772604004029306,0.9340175986289978,G3,145,cot,False,1
14.279394149780273,0.06583098322153091,-0.029552535856923752,1.9138281345367432,-0.33247891068458557,0.046699315309524536,13.212990760803223,0.0030442473809084583,-0.052682499154921514,0.9635006189346313,G3,161,cot,False,1
14.513886451721191,0.06471490859985352,0.006536167283211984,1.9063984155654907,-0.3253510594367981,0.04570557177066803,13.941596984863281,0.001035718493644268,-0.012441714925150718,0.9273892641067505,G3,163,cot,False,1
14.628849029541016,0.059835489839315414,-0.00505057996319186,1.9342036247253418,-0.35152944922447205,0.04066675901412964,12.699166297912598,0.0037190071277080046,-0.066793567134488,1.039753794670105,G3,166,cot,False,2
14.989251136779785,0.05356333404779434,0.029620991599175243,1.94146728515625,-0.3581485450267792,0.04163234680891037,13.293712615966797,0.0026686773485233703,-0.0316900453259868,0.9974305629730225,G3,168,cot,False,2
14.272321701049805,0.06737984716892242,-0.0373018664698447,1.9045360088348389,-0.3238276541233063,0.04678703844547272,13.838671684265137,0.002240501927031624,-0.03927493922172055,0.94757080078125,G3,169,cot,False,1
14.179948806762695,0.05917602777481079,-0.02746407870323428,1.9143567085266113,-0.3324984908103943,0.04414869099855423,12.608926773071289,0.003865311072478371,-0.057627894032386016,1.027675747871399,G3,172,cot,False,0
13.977609634399414,0.05856537073850632,-0.019429349514745897,1.9092004299163818,-0.32787007093429565,0.04606112092733383,13.068909645080566,0.00451961399446572,-0.062194269703280555,1.036564588546753,G3,173,cot,False,0
14.429861068725586,0.06507100909948349,0.008086809804362636,1.9025216102600098,-0.3219182789325714,0.04725179076194763,14.267603874206543,0.0010856162215913496,-0.016174587895793312,0.9315250515937805,G3,179,cot,False,1
14.674241065979004,0.06132921203970909,-0.008891431362398205,1.9197890758514404,-0.3381929099559784,0.04586987942457199,14.232734680175781,0.000583950400112137,-0.007493286171267109,0.9252604842185974,G3,180,cot,False,1
14.325772285461426,0.0644393265247345,-0.023289633950879508,1.9152122735977173,-0.333938866853714,0.04615015164017677,13.840988159179688,0.0025898321802096977,-0.04679951283239549,0.9594602584838867,G3,181,cot,False,1
14.120049476623535,0.06878829002380371,-0.03884895463143625,1.9289332628250122,-0.3444259464740753,0.041878849267959595,14.907126426696777,0.0020467259590664214,-0.043972956365154636,0.942245602607727,G3,183,cot,False,1
14.938000679016113,0.05538993701338768,0.022898897817057947,1.9519656896591187,-0.36782926321029663,0.04197756201028824,13.520184516906738,0.003277401800357526,-0.04317619608294579,1.0033761262893677,G3,185,cot,False,2
15.053779602050781,0.05315309762954712,0.03228123264928018,1.9486788511276245,-0.36473390460014343,0.04125978797674179,13.208036422729492,0.002779202806132455,-0.034677487034951486,0.9994902610778809,G3,187,cot,False,2
