speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
14.066106796264648,0.053416166454553604,-0.009159887606097806,1.8925743103027344,-0.3122875392436981,0.04262256622314453,13.340408325195312,0.00394565375341523,-0.061076070031812105,1.0471982955932617,G4,74,cot,True
14.133825302124023,0.06980482488870621,0.03472233933287781,1.9049313068389893,-0.3255707919597626,0.0532689206302166,8.050943374633789,0.006333153317501017,-0.1135359491620745,1.0859113931655884,G2,75,direct,True
14.528440475463867,0.057380352169275284,-0.022575208833140712,1.9168590307235718,-0.33547866344451904,0.03975612670183182,11.027854919433594,0.004380992211161122,-0.07572806266046339,1.057489037513733,G3,75,cot,False
11.061684608459473,0.3743157982826233,-1.5200115203857423,1.739821434020996,-0.16596752405166626,0.3630489408969879,2.595273971557617,0.1344139128923416,-2.6437593936920165,1.4650968313217163,G1,76,direct,False
14.069643020629883,0.06790915131568909,-0.03888231573566314,1.9246277809143066,-0.3402726948261261,0.04132852703332901,14.906499862670898,0.0014880402073744808,-0.0354267253029731,0.9325594305992126,G4,76,cot,True
14.189591407775879,0.05375310033559799,-0.011312333230049381,1.911914587020874,-0.3303375542163849,0.041270505636930466,12.844867706298828,0.003602855099785712,-0.05453604152125696,1.0379524230957031,G4,77,cot,True
13.860374450683594,0.06782957911491394,0.05620385083285245,1.888217568397522,-0.3101394772529602,0.05456976965069771,8.206056594848633,0.0061565149914134636,-0.11057018552507673,1.084883213043213,G2,78,direct,True
14.229113578796387,0.05861978232860565,-0.012754310715583056,1.889679193496704,-0.310066282749176,0.04461430385708809,12.615683555603027,0.0035467194092850527,-0.04876368776444466,1.0422526597976685,G4,78,cot,True
14.221460342407227,0.06201351061463356,-0.02939132375101889,1.917495608329773,-0.3356350064277649,0.044709187000989914,12.198466300964355,0.0038551403870505678,-0.0564248381122466,1.0238852500915527,G4,79,cot,True
14.21158504486084,0.05240855738520622,-0.012643647963000881,1.9139198064804077,-0.33212554454803467,0.0412680059671402,13.09309196472168,0.003972087452007879,-0.059798392941874834,1.046170949935913,G4,80,cot,True
14.120706558227539,0.05793305113911629,-0.012502371111223773,1.9179177284240723,-0.3361954987049103,0.046425506472587585,12.793482780456543,0.004593420863872573,-0.06529114669369113,1.0284830331802368,G4,81,cot,True
14.180484771728516,0.058693330734968185,-0.0072058796882629355,1.9129804372787476,-0.3312417268753052,0.04649510607123375,13.15052318572998,0.0050287199296778235,-0.0739264242110714,1.0378731489181519,G4,82,cot,True
10.953409194946289,0.383797287940979,-1.2475833892822266,1.7453066110610962,-0.17269296944141388,0.37826740741729736,2.721676826477051,0.1427711546421051,-2.6236700057983398,1.4873523712158203,G1,83,direct,False
14.094310760498047,0.054207220673561096,-0.01157521432445896,1.9016236066818237,-0.320554256439209,0.04118457809090614,12.565661430358887,0.0035114402612370817,-0.05376654055810744,1.0393438339233398,G4,83,cot,True
14.163156509399414,0.05305703356862068,-0.01036231402427919,1.911773681640625,-0.3300270438194275,0.041331712156534195,12.67678165435791,0.0039483198835965115,-0.05974996859027495,1.0451816320419312,G4,84,cot,True
13.88088607788086,0.06790637224912643,-0.025195594372287865,1.890438199043274,-0.30983057618141174,0.04719618707895279,12.75232219696045,0.00480951076794055,-0.07598672643784556,1.03230619430542,G3,85,cot,False
